time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536479971.171980199,-0.284524,0.29253,0.50173,0.37233,-0.296468,0.824045,0.30729,0.64563,-0.332457,1.73137,-1.04278,-1.34447,-0.810896,-0.0107283
1536479971.193025025,-0.282319,0.290294,0.505361,0.371512,-0.295399,0.824221,0.308833,0.645134,-0.32139,1.73012,-1.04237,-1.34428,-0.825171,-0.010677
1536479971.213753067,-0.280041,0.287993,0.509018,0.370684,-0.294297,0.824403,0.31039,0.644629,-0.310138,1.72885,-1.04194,-1.34409,-0.839685,-0.0106247
1536479971.234339989,-0.277691,0.285629,0.512697,0.369847,-0.293163,0.824591,0.311958,0.644117,-0.298712,1.72757,-1.04151,-1.34389,-0.854424,-0.0105717
1536479971.254899359,-0.275271,0.283204,0.51639,0.369001,-0.291998,0.824786,0.313535,0.643597,-0.287122,1.72626,-1.04107,-1.34369,-0.869374,-0.0105179
1536479971.275355738,-0.272782,0.280719,0.520094,0.368148,-0.290802,0.824986,0.315117,0.64307,-0.275381,1.72494,-1.04063,-1.34348,-0.88452,-0.0104634
1536479971.296238119,-0.270224,0.278175,0.5238,0.367288,-0.289575,0.825193,0.316704,0.642537,-0.263499,1.7236,-1.04018,-1.34328,-0.899846,-0.0104083
1536479971.316734379,-0.267599,0.275574,0.527506,0.366422,-0.28832,0.825406,0.318293,0.641998,-0.251489,1.72225,-1.03972,-1.34307,-0.915338,-0.0103525
1536479971.337265520,-0.26491,0.272919,0.531203,0.365551,-0.287037,0.825626,0.319882,0.641454,-0.239362,1.72088,-1.03926,-1.34286,-0.930981,-0.0102963
1536479971.357898212,-0.262157,0.270212,0.534888,0.364677,-0.285727,0.825851,0.321468,0.640905,-0.22713,1.7195,-1.0388,-1.34265,-0.946759,-0.0102395
1536479971.378574711,-0.259344,0.267456,0.538555,0.363798,-0.284391,0.826082,0.32305,0.640352,-0.214806,1.71812,-1.03834,-1.34244,-0.962656,-0.0101823
1536479971.399433130,-0.256472,0.264651,0.542198,0.362918,-0.28303,0.826319,0.324625,0.639796,-0.202401,1.71672,-1.03787,-1.34222,-0.978657,-0.0101247
1536479971.421777243,-0.253545,0.261803,0.545813,0.362036,-0.281646,0.826561,0.326192,0.639236,-0.189928,1.71531,-1.0374,-1.34201,-0.994746,-0.0100668
1536479971.442261624,-0.250564,0.258912,0.549395,0.361153,-0.280241,0.82681,0.327749,0.638674,-0.1774,1.7139,-1.03692,-1.34179,-1.01091,-0.0100087
1536479971.463223295,-0.247532,0.255983,0.552938,0.36027,-0.278815,0.827063,0.329293,0.63811,-0.164827,1.71249,-1.03645,-1.34157,-1.02712,-0.00995035
1536479971.483960210,-0.244453,0.253018,0.556439,0.359388,-0.277371,0.827322,0.330823,0.637545,-0.152224,1.71107,-1.03597,-1.34136,-1.04338,-0.00989186
1536479971.504448643,-0.241331,0.250021,0.559893,0.358508,-0.275909,0.827586,0.332337,0.636978,-0.139602,1.70964,-1.03549,-1.34114,-1.05966,-0.00983328
1536479971.525215247,-0.238167,0.246995,0.563295,0.35763,-0.274432,0.827854,0.333833,0.636412,-0.126973,1.70822,-1.03502,-1.34092,-1.07595,-0.00977467
1536479971.546472761,-0.234967,0.243943,0.566642,0.356756,-0.272942,0.828127,0.335311,0.635846,-0.114351,1.7068,-1.03454,-1.3407,-1.09223,-0.00971609
1536479971.567431462,-0.231733,0.240869,0.569931,0.355885,-0.27144,0.828404,0.336768,0.63528,-0.101748,1.70538,-1.03406,-1.34048,-1.10849,-0.0096576
1536479971.587691062,-0.228469,0.237777,0.573157,0.355019,-0.269928,0.828686,0.338203,0.634716,-0.0891755,1.70397,-1.03359,-1.34027,-1.12471,-0.00959925
1536479971.608316028,-0.225181,0.23467,0.576317,0.354158,-0.268407,0.82897,0.339614,0.634154,-0.0766467,1.70255,-1.03311,-1.34005,-1.14087,-0.00954111
1536479971.629038744,-0.221871,0.231553,0.579409,0.353304,-0.266881,0.829258,0.341001,0.633595,-0.0641739,1.70115,-1.03264,-1.33983,-1.15696,-0.00948322
1536479971.650348717,-0.218544,0.228429,0.582429,0.352456,-0.26535,0.829549,0.342362,0.633038,-0.0517692,1.69975,-1.03217,-1.33962,-1.17296,-0.00942565
