time,x,y,z,qx,qy,qz,qw
1535564708.572504654,0.0941098,0.759908,2.83616,0.423895,0.339707,-0.576907,0.609992
1535564708.594049365,0.0872883,0.763876,2.84047,0.428438,0.33643,-0.576388,0.609125
1535564708.618131382,0.0826072,0.764908,2.84145,0.427806,0.334672,-0.578263,0.60876
1535564708.639577420,0.0785603,0.764737,2.84072,0.428474,0.337093,-0.577687,0.607499
1535564708.660526543,0.075085,0.765931,2.84397,0.424102,0.336774,-0.577465,0.610946
1535564708.682176055,0.0699615,0.767128,2.84563,0.422561,0.33458,-0.58282,0.608128
1535564708.707018424,0.0668244,0.767693,2.84422,0.419345,0.341834,-0.579654,0.609345
1535564708.726488647,0.0594552,0.770469,2.8422,0.418739,0.345811,-0.579904,0.607275
1535564708.750051750,0.0489567,0.773254,2.83975,0.421458,0.340255,-0.590606,0.598151
1535564708.774819173,0.0406621,0.77797,2.83806,0.418308,0.343977,-0.592757,0.596102
1535564708.796742977,0.030265,0.782513,2.83504,0.419757,0.341489,-0.602978,0.58618
1535564708.815156537,0.0318975,0.787212,2.83749,0.434516,0.321519,-0.604005,0.585662
1535564708.839669772,0.0328174,0.797208,2.83369,0.391756,0.349777,-0.578142,0.624448
1535564708.862152547,0.0316991,0.805287,2.83623,0.382623,0.34557,-0.588426,0.622846
1535564708.883171934,0.0287348,0.811363,2.83406,0.384198,0.339999,-0.59201,0.621544
1535564708.906805662,0.02917,0.816369,2.83333,0.372517,0.337573,-0.59338,0.62863
1535564708.929639801,0.0285306,0.822001,2.82887,0.364943,0.342625,-0.5891,0.634339
1535564708.949224514,0.0250612,0.825839,2.82639,0.361404,0.338952,-0.589925,0.637564
1535564708.977774157,0.0210606,0.828633,2.82529,0.35909,0.336628,-0.588665,0.641257
1535564708.996902735,0.0168726,0.829512,2.82328,0.354365,0.336874,-0.592495,0.640228
1535564709.019388158,0.0143771,0.82935,2.82496,0.353864,0.331863,-0.592521,0.643091
1535564709.040530420,0.0109368,0.828676,2.82526,0.354692,0.327896,-0.595455,0.641959
1535564709.063560675,0.00862716,0.828728,2.82705,0.35175,0.323473,-0.599738,0.641834
1535564709.085651983,0.00510828,0.828611,2.82754,0.353022,0.319214,-0.60287,0.640333
1535564709.106959530,0.00214534,0.828157,2.82682,0.348037,0.317785,-0.604582,0.642155
1535564709.130239607,-0.000140808,0.828931,2.82402,0.356645,0.314364,-0.604864,0.638843
1535564709.153599277,-0.00134549,0.831787,2.82332,0.346342,0.316839,-0.603256,0.644781
1535564709.178250373,-0.00196627,0.832569,2.82212,0.343367,0.314255,-0.606067,0.645001
1535564709.196079346,-0.00268472,0.834092,2.82033,0.34408,0.312436,-0.607546,0.644113
1535564709.219038321,-0.00337286,0.836553,2.82099,0.340905,0.30708,-0.610666,0.645424
1535564709.242450407,-0.00224942,0.837187,2.82081,0.338318,0.308913,-0.612367,0.644299
1535564709.265380604,-0.0039875,0.837445,2.82006,0.339564,0.306366,-0.612943,0.644311
1535564709.285481197,-0.00613161,0.838466,2.82181,0.339487,0.302577,-0.613139,0.645954
1535564709.310037268,-0.00666412,0.838303,2.82269,0.341064,0.298903,-0.614128,0.645894
1535564709.319472298,-0.00818508,0.837799,2.82272,0.339967,0.297134,-0.615665,0.645826
1535564709.327738906,-0.00925042,0.837693,2.82246,0.342797,0.295438,-0.614256,0.646449
1535564709.338939492,-0.00910652,0.837585,2.8229,0.342948,0.296113,-0.61647,0.643948
1535564709.365681293,-0.0103245,0.837486,2.82287,0.342431,0.2948,-0.617801,0.64355
1535564709.388607140,-0.0120638,0.837928,2.82373,0.338393,0.293788,-0.618969,0.645024
1535564709.409555613,-0.0141359,0.837597,2.82258,0.342352,0.291749,-0.622379,0.640564
1535564709.431785597,-0.0127802,0.837413,2.82177,0.339251,0.293167,-0.622659,0.641294
1535564709.456295969,-0.0118553,0.837221,2.82129,0.338895,0.292176,-0.623319,0.641293
1535564709.475621372,-0.0129219,0.838963,2.8219,0.339809,0.286543,-0.625999,0.640741
1535564709.499393599,-0.0116147,0.83917,2.82152,0.336715,0.288418,-0.625207,0.642304
1535564709.507961138,-0.0108089,0.840038,2.82214,0.334235,0.288992,-0.6278,0.640811
1535564709.518303966,-0.0113182,0.840471,2.82235,0.329567,0.288528,-0.628545,0.642705
1535564709.545127482,-0.00934662,0.841974,2.82288,0.32164,0.29198,-0.630689,0.64306
1535564709.564008086,-0.0150813,0.843058,2.82306,0.324745,0.282814,-0.631953,0.644354
1535564709.586949428,-0.0172678,0.843213,2.82443,0.327543,0.277959,-0.632212,0.644796
1535564709.613185010,-0.0172138,0.843162,2.82417,0.32525,0.281389,-0.630447,0.646196
1535564709.632718789,-0.0195162,0.842451,2.82565,0.325418,0.276192,-0.633472,0.645395
1535564709.654083746,-0.0199296,0.841073,2.82719,0.324603,0.276534,-0.63489,0.644264
1535564709.676973671,-0.019196,0.840477,2.82801,0.324629,0.27401,-0.638607,0.641651
1535564709.700119231,-0.020867,0.839895,2.8309,0.321853,0.271902,-0.638098,0.644447
1535564709.721486457,-0.0227774,0.837414,2.83245,0.326401,0.269207,-0.636158,0.645208
1535564709.743617799,-0.0234122,0.83567,2.83474,0.32546,0.26388,-0.642617,0.641472
1535564709.753604074,-0.0224318,0.834981,2.83548,0.318833,0.270587,-0.640052,0.644563
1535564709.780713979,-0.0255915,0.83443,2.84002,0.322208,0.262382,-0.64288,0.643462
