time,x,y,z,qx,qy,qz,qw
1536128157.057205395,0.264266,-0.913837,0.29162,-0.426237,-0.614084,-0.576129,0.330604
1536128157.067592587,0.264221,-0.913725,0.291708,-0.426384,-0.614108,-0.576059,0.330492
1536128157.080032164,0.264242,-0.913707,0.2918,-0.42624,-0.614141,-0.575988,0.33074
1536128157.090674206,0.264198,-0.913827,0.291874,-0.426255,-0.614138,-0.575993,0.330718
1536128157.100442657,0.26419,-0.913925,0.291812,-0.426188,-0.614081,-0.575992,0.330912
1536128157.111811543,0.264129,-0.913916,0.291791,-0.426601,-0.613776,-0.575823,0.331239
1536128157.123917963,0.264194,-0.914046,0.291822,-0.426473,-0.61401,-0.575612,0.331335
1536128157.134675740,0.264169,-0.914032,0.291884,-0.427132,-0.613584,-0.575485,0.331498
1536128157.146660699,0.264218,-0.914084,0.291922,-0.42944,-0.612059,-0.573796,0.334251
1536128157.156718978,0.264302,-0.914215,0.291276,-0.428485,-0.613388,-0.573719,0.333171
1536128157.169567257,0.264596,-0.913922,0.291807,-0.430229,-0.612928,-0.572818,0.333321
1536128157.180493801,0.264642,-0.913706,0.292002,-0.429636,-0.611518,-0.574285,0.334149
1536128157.191381666,0.264302,-0.913703,0.292788,-0.43134,-0.610748,-0.571529,0.338063
1536128157.202717073,0.264967,-0.913915,0.292497,-0.432623,-0.608223,-0.571103,0.341678
1536128157.214481779,0.265738,-0.914077,0.291916,-0.434362,-0.609389,-0.570708,0.338034
1536128157.224440990,0.265401,-0.914129,0.292266,-0.435348,-0.606964,-0.571201,0.340288
1536128157.235086421,0.265925,-0.914463,0.290805,-0.433403,-0.609346,-0.569206,0.341854
1536128157.247063757,0.267287,-0.914268,0.290861,-0.43441,-0.609753,-0.568452,0.341104
1536128157.261444631,0.26767,-0.914681,0.290774,-0.437691,-0.608007,-0.568003,0.340774
1536128157.267832764,0.268013,-0.914156,0.291524,-0.440013,-0.604502,-0.566801,0.345982
1536128157.280906687,0.268662,-0.914173,0.291349,-0.439653,-0.603528,-0.56505,0.350968
