time,curr_cmd0,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_cmd5,curr_cmd6
1536128206.696375752,0.931222,0.304135,-0.655257,0.0788091,-0.0164933,0.0458664,-0.0631202
1536128206.704380159,0.925023,0.304098,-0.656482,0.0775734,-0.0164076,0.0448469,-0.065934
1536128206.712465043,0.923369,0.30366,-0.655647,0.0788085,-0.0175386,0.0457765,-0.0668603
1536128206.720537226,0.918038,0.304172,-0.655027,0.0774324,-0.0165784,0.045543,-0.0672248
1536128206.728699877,0.911701,0.302988,-0.655065,0.0779656,-0.0167448,0.0448662,-0.0670954
1536128206.736700399,0.909041,0.302039,-0.656124,0.0777706,-0.0159733,0.0454431,-0.0653948
1536128206.744756328,0.90542,0.303676,-0.656674,0.0783715,-0.016987,0.0463766,-0.0663045
1536128206.752980473,0.904544,0.302524,-0.656706,0.0788517,-0.017122,0.0464403,-0.0662356
1536128206.761012252,0.902739,0.303024,-0.656045,0.0777705,-0.0187625,0.0464864,-0.0687605
1536128206.769077690,0.897219,0.302043,-0.65709,0.0775434,-0.0179169,0.0457476,-0.0681817
1536128206.777103192,0.894421,0.301819,-0.657287,0.0781496,-0.0189612,0.0474586,-0.0666174
1536128206.785107858,0.897177,0.30181,-0.65849,0.0779658,-0.0189459,0.0460376,-0.0693473
1536128206.793192420,0.895325,0.302153,-0.656855,0.0772301,-0.0188942,0.0463094,-0.0680354
1536128206.801190310,0.889737,0.301007,-0.656885,0.0776086,-0.0181746,0.0456839,-0.068313
1536128206.809432651,0.89246,0.300861,-0.657155,0.0768671,-0.0181504,0.0454631,-0.0690583
1536128206.817460626,0.893349,0.300681,-0.657441,0.0767131,-0.018183,0.044695,-0.0684523
1536128206.825697777,0.889613,0.301738,-0.659841,0.0765684,-0.0182459,0.0456628,-0.0697915
1536128206.833900823,0.890474,0.301133,-0.65805,0.0762996,-0.0174197,0.0464093,-0.0693927
1536128206.841872049,0.893176,0.300898,-0.658256,0.0767111,-0.0175254,0.047868,-0.0716488
1536128206.849900979,0.890363,0.3007,-0.658472,0.0754978,-0.0183316,0.046203,-0.0696402
1536128206.857922048,0.89399,0.29957,-0.658506,0.0763966,-0.017626,0.0472168,-0.071394
1536128206.865976296,0.896734,0.299175,-0.65771,0.0757294,-0.0184613,0.046194,-0.0716059
1536128206.874052348,0.898576,0.299357,-0.659986,0.0756647,-0.0193686,0.0467143,-0.0724436
1536128206.882086938,0.899514,0.298968,-0.659188,0.0752592,-0.0176168,0.0460117,-0.072279
1536128206.890051254,0.900457,0.299547,-0.658581,0.0745155,-0.0176084,0.0468046,-0.0723051
1536128206.898174919,0.900458,0.299529,-0.659785,0.0751553,-0.0194791,0.0470163,-0.073535
1536128206.906207695,0.899558,0.298592,-0.660843,0.0746309,-0.0168796,0.0482488,-0.0740525
1536128206.914204320,0.898637,0.298542,-0.662027,0.075204,-0.0179022,0.0474353,-0.0730085
1536128206.922196060,0.901427,0.298346,-0.662248,0.0739641,-0.0186478,0.0467809,-0.0732554
1536128206.930360218,0.90051,0.297939,-0.661442,0.0739315,-0.0195806,0.0481285,-0.0746407
1536128206.938388317,0.901435,0.295689,-0.660329,0.0748605,-0.0189047,0.0478026,-0.0745173
1536128206.946676784,0.897846,0.29843,-0.662049,0.0747165,-0.0189574,0.0462519,-0.0733855
1536128206.954713833,0.901618,0.297278,-0.662101,0.0733463,-0.0188589,0.0479065,-0.0743757
1536128206.962806143,0.901701,0.297031,-0.662297,0.0737966,-0.019033,0.0485136,-0.0756646
1536128206.971114795,0.897157,0.297539,-0.661659,0.0736689,-0.0191131,0.0478999,-0.0759541
1536128206.979277856,0.899074,0.296587,-0.662743,0.0738588,-0.0174389,0.0475125,-0.0753952
1536128206.987396946,0.896364,0.297259,-0.663128,0.0731183,-0.0174019,0.0481816,-0.0771368
1536128206.995412848,0.897319,0.296825,-0.662279,0.073803,-0.0192533,0.0478021,-0.0765876
1536128207.003465689,0.895519,0.294702,-0.662139,0.0729427,-0.0183357,0.0476821,-0.0752007
1536128207.011602891,0.893712,0.296341,-0.662721,0.0727732,-0.0183532,0.0478534,-0.0759931
1536128207.019690104,0.897418,0.294251,-0.662577,0.0733244,-0.019342,0.0483794,-0.0768206
1536128207.027752599,0.895628,0.294207,-0.663813,0.0724284,-0.0184183,0.0484932,-0.0771819
1536128207.035770210,0.894728,0.293806,-0.663008,0.0724143,-0.0193301,0.0485506,-0.077103
1536128207.043821003,0.895627,0.29437,-0.662409,0.0722405,-0.0193714,0.0490884,-0.077938
1536128207.051970956,0.894681,0.294329,-0.663622,0.072681,-0.0194859,0.0485886,-0.0764839
1536128207.060108659,0.893722,0.294137,-0.663854,0.0725438,-0.0195773,0.0488655,-0.0781349
1536128207.068145124,0.898325,0.294321,-0.666073,0.0724649,-0.0204617,0.0487443,-0.0797298
1536128207.076132023,0.898331,0.2941,-0.666261,0.0721818,-0.0196136,0.0495402,-0.079749
1536128207.084186462,0.893697,0.294585,-0.665633,0.0720674,-0.0196919,0.0489134,-0.0800185
1536128207.092381405,0.896451,0.293282,-0.664681,0.0710588,-0.0178819,0.0496466,-0.0795909
1536128207.100376389,0.900159,0.294191,-0.666103,0.0710019,-0.0188195,0.0484996,-0.078904
1536128207.108405616,0.898308,0.293034,-0.666137,0.0709781,-0.0197608,0.0493479,-0.0793402
1536128207.116438486,0.898331,0.293772,-0.666501,0.0705697,-0.0180722,0.0489025,-0.078313
1536128207.124543770,0.898318,0.292626,-0.666539,0.0711445,-0.0191247,0.0482415,-0.0785342
1536128207.132605369,0.901108,0.29337,-0.666936,0.0698778,-0.0198737,0.0496285,-0.0803152
1536128207.140787675,0.898345,0.292948,-0.666105,0.0708464,-0.0192254,0.0488745,-0.0796878
1536128207.148791171,0.900227,0.293123,-0.668352,0.0712683,-0.0193553,0.0500836,-0.0801559
1536128207.156801042,0.895633,0.291562,-0.666326,0.0693707,-0.0191777,0.0495137,-0.0808413
1536128207.164888471,0.89844,0.292446,-0.66776,0.0690366,-0.0183236,0.0494877,-0.0802879
1536128207.172887977,0.897522,0.292007,-0.666927,0.0695959,-0.0193461,0.0502834,-0.0802755
1536128207.180843095,0.898459,0.291043,-0.667974,0.0701327,-0.0203168,0.0502622,-0.0797084
1536128207.188981716,0.895708,0.290809,-0.668195,0.0698588,-0.0194704,0.0503153,-0.0795881
1536128207.196934625,0.896638,0.290415,-0.667398,0.0696981,-0.0195024,0.0503031,-0.079019
1536128207.204942540,0.896664,0.291145,-0.667814,0.0690444,-0.0203394,0.0493073,-0.0765875
1536128207.213026065,0.895758,0.289797,-0.666865,0.0687816,-0.0194918,0.0486523,-0.0711617
1536128207.221103634,0.894862,0.291635,-0.668453,0.0696716,-0.0187928,0.0481336,-0.0639731
1536128207.229106349,0.896726,0.289589,-0.668353,0.0683001,-0.0186517,0.0468156,-0.0591832
1536128207.237161354,0.893945,0.28842,-0.668382,0.068282,-0.0195922,0.0464451,-0.0587898
1536128207.245205287,0.896701,0.288958,-0.667751,0.0687067,-0.0197096,0.0471079,-0.0606747
1536128207.253457136,0.898578,0.289883,-0.669148,0.0679267,-0.0196809,0.0474813,-0.0603822
1536128207.261443592,0.898582,0.287582,-0.668019,0.067771,-0.0197336,0.0475484,-0.0604833
1536128207.269468696,0.8949,0.288515,-0.669414,0.0680815,-0.0189553,0.0479418,-0.060201
1536128207.277494755,0.899541,0.288516,-0.670652,0.0668315,-0.0196802,0.0471271,-0.0593044
1536128207.285617340,0.89306,0.289205,-0.670988,0.0680086,-0.0207601,0.0483889,-0.0599925
1536128207.293757324,0.897676,0.289579,-0.6694,0.0677003,-0.0198884,0.0475046,-0.0612484
1536128207.301794543,0.895836,0.287876,-0.671307,0.0669426,-0.0198575,0.0474477,-0.060471
1536128207.309817119,0.897685,0.2884,-0.670688,0.0673549,-0.0199776,0.0471294,-0.0605143
1536128207.317776396,0.89955,0.287257,-0.670742,0.0671856,-0.0200119,0.0467474,-0.060113
1536128207.325825825,0.898659,0.288172,-0.67212,0.0664203,-0.0199647,0.0484226,-0.0612771
1536128207.333945450,0.899596,0.287766,-0.671347,0.066851,-0.0200614,0.0485502,-0.0618154
1536128207.342135005,0.901502,0.287758,-0.672582,0.0672767,-0.0201921,0.0484431,-0.0605996
1536128207.350185590,0.896002,0.285474,-0.671435,0.0664464,-0.0193321,0.047552,-0.0588598
1536128207.358218749,0.896939,0.286,-0.67081,0.0663926,-0.0202552,0.0486573,-0.0612296
1536128207.366244476,0.899763,0.286732,-0.671188,0.0656203,-0.0202317,0.0480312,-0.061663
1536128207.374272684,0.896083,0.28591,-0.673246,0.066812,-0.021331,0.0491666,-0.0614755
1536128207.382319729,0.898897,0.2846,-0.672314,0.0653374,-0.0203277,0.0488075,-0.0610838
1536128207.390310050,0.898009,0.284536,-0.673496,0.0662698,-0.0196395,0.0481272,-0.0610782
1536128207.398359146,0.898985,0.286936,-0.673211,0.065152,-0.0212777,0.0479344,-0.0620044
1536128207.406457379,0.899004,0.284637,-0.672025,0.0656141,-0.021416,0.0480547,-0.0625452
1536128207.414412679,0.897214,0.28665,-0.674558,0.0654622,-0.0214859,0.0473984,-0.0599724
1536128207.422471105,0.897248,0.285691,-0.675595,0.0639989,-0.020471,0.0484353,-0.0619016
1536128207.430359362,0.897254,0.284157,-0.673612,0.0645643,-0.021481,0.0472611,-0.0609781
1536128207.438384685,0.898214,0.284116,-0.674827,0.0642865,-0.0206308,0.0487541,-0.0608187
1536128207.446190660,0.899201,0.283898,-0.675021,0.0641133,-0.0206928,0.0485018,-0.0612903
1536128207.454114022,0.892775,0.28433,-0.674339,0.0639858,-0.0207766,0.048531,-0.0609616
1536128207.462216668,0.89741,0.284127,-0.674522,0.0644946,-0.0217461,0.0490702,-0.0619579
1536128207.470411775,0.900252,0.282785,-0.673564,0.0639564,-0.0191164,0.0488191,-0.0624388
1536128207.478674644,0.896606,0.283656,-0.67496,0.0640381,-0.0209159,0.0490087,-0.0634229
1536128207.486803105,0.895735,0.284545,-0.676348,0.0632601,-0.0208561,0.0486996,-0.063484
1536128207.494981605,0.90133,0.282473,-0.676217,0.0629461,-0.0199538,0.0486877,-0.0631357
1536128207.503084742,0.898612,0.283105,-0.676573,0.0639815,-0.0201499,0.0496867,-0.0646618
1536128207.510999897,0.898671,0.282677,-0.675735,0.0633464,-0.0209889,0.0486622,-0.0620512
1536128207.519079613,0.896877,0.282623,-0.67694,0.0630663,-0.0201578,0.0495365,-0.0626789
1536128207.527136853,0.897843,0.281299,-0.675976,0.0623225,-0.0201135,0.0484189,-0.0621862
1536128207.535117600,0.897882,0.281052,-0.676175,0.0616813,-0.0209426,0.0507905,-0.0630092
1536128207.543006722,0.900711,0.279909,-0.676216,0.062101,-0.0210576,0.0494154,-0.0633364
1536128207.551041842,0.90171,0.279692,-0.676445,0.062529,-0.0211476,0.0487245,-0.063332
1536128207.558906874,0.90272,0.280572,-0.677821,0.0629405,-0.0212885,0.0502843,-0.0636228
1536128207.566978729,0.900968,0.279931,-0.675995,0.0614784,-0.0203054,0.0495048,-0.0627591
1536128207.574793305,0.898261,0.281174,-0.679405,0.0620279,-0.0213029,0.0499999,-0.0633339
1536128207.582866248,0.898298,0.280752,-0.678581,0.0625899,-0.022307,0.0487401,-0.0645463
1536128207.590858984,0.899282,0.279235,-0.676577,0.0615735,-0.0205055,0.0490615,-0.06383
1536128207.598923522,0.89747,0.278072,-0.676591,0.0621352,-0.0215244,0.0490072,-0.0630526
1536128207.606950805,0.898459,0.279703,-0.677131,0.0612304,-0.0205883,0.049615,-0.0645081
1536128207.614979755,0.897583,0.278715,-0.678204,0.0605822,-0.0213948,0.0494447,-0.0628539
1536128207.622859839,0.902259,0.279614,-0.679609,0.0610829,-0.0223225,0.0496624,-0.0642389
1536128207.630893482,0.899548,0.277313,-0.678421,0.0603649,-0.0222792,0.0498237,-0.0622018
1536128207.638922946,0.895903,0.277987,-0.67879,0.0600906,-0.021445,0.0497514,-0.0639946
1536128207.646959331,0.900513,0.277812,-0.679021,0.0600299,-0.0223478,0.0489306,-0.0630957
1536128207.655018198,0.89775,0.279411,-0.67952,0.0597511,-0.0214833,0.049972,-0.0650395
1536128207.663045428,0.899585,0.27847,-0.680541,0.0601868,-0.0215934,0.0503416,-0.0647392
1536128207.671097088,0.899588,0.277333,-0.680553,0.0599134,-0.0207668,0.0497061,-0.0651714
1536128207.679312566,0.897722,0.277672,-0.678923,0.0600124,-0.022595,0.0501496,-0.0653322
1536128207.687308401,0.901427,0.276709,-0.679985,0.0597006,-0.0217336,0.0501371,-0.0649799
1536128207.695386223,0.897093,0.276447,-0.680007,0.0601753,-0.0232624,0.0494801,-0.0662523
1536128207.703361748,0.902642,0.275557,-0.681077,0.059892,-0.0224271,0.0510172,-0.0665374
1536128207.711408739,0.901753,0.27633,-0.68147,0.0597334,-0.0224735,0.0507993,-0.0644564
1536128207.719457194,0.901778,0.277031,-0.681874,0.0595869,-0.0225171,0.0506605,-0.0658103
1536128207.727519471,0.900872,0.276813,-0.682084,0.0594569,-0.0225709,0.0499704,-0.0658121
1536128207.735542010,0.904168,0.275261,-0.679501,0.0625089,-0.0272105,0.0466022,-0.068233
1536128207.743673310,0.904218,0.275268,-0.680732,0.0619262,-0.0281193,0.0463541,-0.0691768
1536128207.751863971,0.901487,0.274859,-0.679899,0.0621925,-0.0265741,0.0462108,-0.0680033
1536128207.760022609,0.908081,0.27415,-0.676814,0.0702624,-0.0361154,0.0394326,-0.0731978
1536128207.768036128,0.906307,0.273959,-0.676991,0.069679,-0.0363046,0.0388042,-0.0745886
1536128207.776052704,0.907302,0.274901,-0.678365,0.0697685,-0.0374743,0.0396414,-0.0731564
1536128207.784123735,0.914449,0.272793,-0.672348,0.0813799,-0.0492299,0.0267604,-0.0803705
1536128207.792326003,0.915504,0.27282,-0.673516,0.0819875,-0.0489654,0.0281978,-0.0816734
1536128207.800496759,0.924139,0.270495,-0.665831,0.096,-0.0671519,0.0135056,-0.0902184
1536128207.808530201,0.920666,0.270545,-0.666987,0.0954218,-0.065295,0.0128589,-0.0879274
1536128207.816631277,0.919951,0.272094,-0.666494,0.0949032,-0.063491,0.0133773,-0.0831745
1536128207.824766142,0.931912,0.269792,-0.658233,0.11239,-0.0866797,-0.00706978,-0.0855312
1536128207.832813043,0.934985,0.27083,-0.659534,0.112871,-0.0862103,-0.00778469,-0.0814598
1536128207.840877303,0.94937,0.267229,-0.64835,0.134016,-0.111708,-0.0293696,-0.0932915
1536128207.848884851,0.949884,0.269226,-0.649765,0.132532,-0.111442,-0.0293231,-0.0937419
1536128207.856918845,0.943941,0.268983,-0.648799,0.127811,-0.107421,-0.0281921,-0.090908
1536128207.864920796,0.959877,0.266219,-0.637115,0.152451,-0.135639,-0.0496473,-0.099117
1536128207.872969097,0.961402,0.266211,-0.637067,0.151599,-0.131164,-0.0439857,-0.0930521
1536128207.881171675,0.975198,0.264419,-0.62497,0.176625,-0.158282,-0.0711439,-0.108845
1536128207.889218662,0.976958,0.26549,-0.625153,0.172022,-0.147931,-0.0733282,-0.0954186
1536128207.897195075,0.976889,0.265651,-0.625149,0.164353,-0.135154,-0.0687526,-0.0797255
1536128207.905319217,0.994911,0.262452,-0.609193,0.190303,-0.169401,-0.0882878,-0.0921677
1536128207.913267401,0.99493,0.26217,-0.610938,0.180023,-0.163917,-0.0758422,-0.086099
1536128207.921337428,1.01361,0.262743,-0.595013,0.20216,-0.198744,-0.0992591,-0.10333
1536128207.929391784,1.012,0.262347,-0.595634,0.192571,-0.183276,-0.0913183,-0.089904
1536128207.937418586,1.0048,0.263022,-0.597374,0.182545,-0.16742,-0.0763547,-0.0785551
1536128207.945476413,1.02571,0.26001,-0.580854,0.213102,-0.206101,-0.105988,-0.100059
1536128207.953491135,1.02325,0.261351,-0.585264,0.19851,-0.191743,-0.0974222,-0.102622
1536128207.961656178,1.03919,0.259794,-0.566148,0.227811,-0.227072,-0.136054,-0.134843
1536128207.969783698,1.02198,0.26023,-0.570904,0.220006,-0.218476,-0.131754,-0.1351
1536128207.977850727,1.01489,0.263205,-0.578885,0.204994,-0.19856,-0.114251,-0.133183
1536128207.986038609,1.03948,0.262878,-0.566115,0.23337,-0.235899,-0.143728,-0.156918
1536128207.994227983,1.03252,0.264737,-0.578132,0.221393,-0.224477,-0.127308,-0.141267
1536128208.002240430,1.05199,0.264337,-0.565285,0.257966,-0.268743,-0.156477,-0.159454
1536128208.010274253,1.04236,0.264329,-0.567439,0.240365,-0.249889,-0.137319,-0.143777
1536128208.018311736,1.02067,0.265239,-0.56994,0.22177,-0.229025,-0.113344,-0.123405
1536128208.026408088,1.03108,0.262701,-0.550214,0.253973,-0.270834,-0.142809,-0.142063
1536128208.034665711,1.02035,0.264471,-0.557111,0.234307,-0.250337,-0.129704,-0.130108
1536128208.042546135,1.01885,0.266847,-0.567267,0.218978,-0.225601,-0.116816,-0.113221
1536128208.050527611,1.04059,0.266403,-0.554247,0.258727,-0.274992,-0.158559,-0.141549
1536128208.058779487,1.03187,0.268797,-0.565004,0.23769,-0.250967,-0.146726,-0.130693
1536128208.066858483,1.04926,0.265248,-0.539995,0.28028,-0.302999,-0.185021,-0.166413
1536128208.074930859,1.02762,0.264889,-0.541017,0.256149,-0.280654,-0.161885,-0.1509
1536128208.082930832,1.0058,0.265613,-0.542679,0.233488,-0.253563,-0.126658,-0.133775
1536128208.090973597,1.03325,0.263796,-0.5217,0.27766,-0.309697,-0.159705,-0.16205
1536128208.098978858,1.01976,0.266589,-0.534405,0.257348,-0.291177,-0.137075,-0.148478
1536128208.107014885,1.0356,0.265504,-0.52217,0.299854,-0.345317,-0.182963,-0.169708
1536128208.115278739,1.01203,0.267446,-0.535889,0.275971,-0.319935,-0.15732,-0.151035
1536128208.123305260,0.995651,0.271503,-0.546023,0.253236,-0.287314,-0.121006,-0.13053
1536128208.131425122,1.03067,0.269286,-0.532158,0.296904,-0.346222,-0.157626,-0.160501
1536128208.139540608,1.01256,0.272829,-0.545081,0.27909,-0.316869,-0.13392,-0.151764
1536128208.147677058,1.04008,0.267207,-0.512834,0.32785,-0.375066,-0.186936,-0.182826
1536128208.155862310,1.01992,0.266137,-0.509867,0.305426,-0.343009,-0.171049,-0.161251
1536128208.164021696,1.00336,0.268501,-0.514939,0.278627,-0.307506,-0.144241,-0.136106
1536128208.172082836,1.03911,0.266732,-0.492808,0.329531,-0.376575,-0.191028,-0.165549
1536128208.180152986,1.02631,0.269657,-0.506328,0.307301,-0.350682,-0.164164,-0.149035
1536128208.188248808,1.04936,0.266582,-0.482418,0.356263,-0.412664,-0.214568,-0.185765
1536128208.196291725,1.03201,0.266538,-0.484944,0.331041,-0.382691,-0.18477,-0.166021
1536128208.204376539,1.02108,0.269522,-0.493133,0.297536,-0.342371,-0.148961,-0.145924
1536128208.212664853,1.06061,0.267486,-0.47381,0.347557,-0.404821,-0.198924,-0.178927
1536128208.220682687,1.04802,0.268897,-0.483902,0.323392,-0.37474,-0.177257,-0.161432
1536128208.228735781,1.083,0.262609,-0.446543,0.374535,-0.42959,-0.232504,-0.201022
1536128208.236769758,1.06045,0.265661,-0.45102,0.3462,-0.397373,-0.203996,-0.174778
1536128208.244917801,1.04613,0.267906,-0.460024,0.311577,-0.356756,-0.169077,-0.147325
1536128208.253057355,1.09105,0.26627,-0.442655,0.368673,-0.428075,-0.227537,-0.179427
1536128208.261132925,1.07875,0.269104,-0.450688,0.337541,-0.398865,-0.20796,-0.161227
1536128208.269292748,1.11449,0.262923,-0.413899,0.38972,-0.467402,-0.276977,-0.195633
1536128208.277551728,1.09411,0.266486,-0.425765,0.361153,-0.43045,-0.24883,-0.177065
1536128208.285668199,1.07831,0.270306,-0.448104,0.321813,-0.380681,-0.209219,-0.147234
1536128208.293905370,1.12295,0.267026,-0.416541,0.373338,-0.439956,-0.25717,-0.185012
1536128208.301930252,1.11178,0.268047,-0.424808,0.347009,-0.405384,-0.230291,-0.160069
1536128208.310004738,1.1545,0.266365,-0.402022,0.399767,-0.478831,-0.295947,-0.203221
1536128208.317964085,1.12615,0.268191,-0.414859,0.365413,-0.440032,-0.263889,-0.183058
1536128208.326199161,1.10401,0.271049,-0.428041,0.328776,-0.394125,-0.215155,-0.156633
1536128208.334154341,1.14615,0.268741,-0.407164,0.391665,-0.470908,-0.268673,-0.201948
1536128208.342100620,1.12216,0.271298,-0.41494,0.365851,-0.436357,-0.240409,-0.177746
1536128208.350169185,1.16015,0.266653,-0.381409,0.429463,-0.510844,-0.301764,-0.22149
1536128208.358279565,1.14281,0.271056,-0.402874,0.394207,-0.466455,-0.260496,-0.195292
1536128208.366371178,1.12169,0.274438,-0.418812,0.349065,-0.416308,-0.217052,-0.168218
1536128208.374516500,1.15371,0.270649,-0.390215,0.406362,-0.497535,-0.276779,-0.211236
1536128208.382721779,1.13068,0.274711,-0.406027,0.37794,-0.460474,-0.242725,-0.186553
1536128208.390843508,1.11213,0.275288,-0.411693,0.335782,-0.401206,-0.200719,-0.150557
1536128208.398831126,1.14245,0.272002,-0.381179,0.401733,-0.48596,-0.265725,-0.19564
1536128208.406844444,1.11923,0.274264,-0.397282,0.375044,-0.449422,-0.24024,-0.178661
1536128208.414924687,1.1617,0.269474,-0.362871,0.437437,-0.534925,-0.317425,-0.230455
1536128208.422941277,1.1442,0.274622,-0.38426,0.404411,-0.495768,-0.284823,-0.20659
1536128208.431044380,1.17607,0.267318,-0.346261,0.46689,-0.577177,-0.352965,-0.249365
1536128208.439034021,1.14852,0.272607,-0.35863,0.430125,-0.527527,-0.310445,-0.221463
1536128208.483308993,1.26724,0.261736,-0.268258,0.594792,-0.744631,-0.484949,-0.342781
1536128208.491376333,1.11459,0.276131,-0.3599,0.395223,-0.502361,-0.254205,-0.178656
1536128208.499627755,1.13637,0.273539,-0.336385,0.443667,-0.568091,-0.281511,-0.207633
1536128208.507749876,1.10659,0.278568,-0.357494,0.404141,-0.513785,-0.226187,-0.171977
1536128208.515872427,1.16262,0.273296,-0.315821,0.480514,-0.606569,-0.288386,-0.226935
1536128208.523841926,1.143,0.274265,-0.331728,0.442185,-0.563132,-0.243371,-0.202348
1536128208.532016861,1.11047,0.276466,-0.345867,0.39964,-0.507488,-0.199736,-0.166575
1536128208.540039037,1.14927,0.270611,-0.319401,0.457285,-0.591695,-0.277029,-0.214191
1536128208.548152910,1.12211,0.273636,-0.334184,0.42071,-0.553948,-0.255432,-0.189044
1536128208.556120759,1.16148,0.267794,-0.304026,0.494898,-0.64227,-0.331289,-0.236422
1536128208.564156386,1.14181,0.268642,-0.32597,0.456008,-0.590921,-0.287813,-0.20038
1536128208.572174687,1.123,0.273208,-0.347419,0.409521,-0.527086,-0.241095,-0.160965
1536128208.580252186,1.16119,0.267475,-0.317204,0.477423,-0.616088,-0.316145,-0.206679
1536128208.588340987,1.13961,0.268953,-0.337979,0.440722,-0.573127,-0.282769,-0.18121
1536128208.596560535,1.19312,0.264411,-0.309179,0.511986,-0.659965,-0.356389,-0.225592
1536128208.604608223,1.16361,0.266018,-0.326027,0.468932,-0.606122,-0.319335,-0.187718
1536128208.612742377,1.1285,0.26786,-0.34753,0.418937,-0.529486,-0.27368,-0.148469
1536128208.620767102,1.18502,0.261973,-0.316026,0.489598,-0.6187,-0.339916,-0.19699
1536128208.628788260,1.16997,0.265461,-0.33799,0.45527,-0.575144,-0.300953,-0.170435
1536128208.637002928,1.21528,0.258227,-0.300331,0.52982,-0.664975,-0.367988,-0.216436
1536128208.645039083,1.18438,0.260062,-0.319999,0.478963,-0.613345,-0.316277,-0.180937
1536128208.653004550,1.16419,0.26511,-0.338256,0.426891,-0.551376,-0.267994,-0.141612
1536128208.661100909,1.20374,0.260632,-0.313176,0.498806,-0.641674,-0.335595,-0.191453
1536128208.669195471,1.18263,0.264346,-0.335157,0.463082,-0.598274,-0.29534,-0.164705
1536128208.677265288,1.2426,0.261472,-0.303323,0.538362,-0.686887,-0.374079,-0.213754
1536128208.685246911,1.22096,0.262467,-0.319097,0.478721,-0.630487,-0.334919,-0.182948
1536128208.693307283,1.18924,0.269881,-0.35024,0.426042,-0.562137,-0.283744,-0.146133
1536128208.701274491,1.23257,0.264874,-0.326591,0.497139,-0.651032,-0.354577,-0.198243
1536128208.709319824,1.21149,0.267437,-0.342439,0.460211,-0.603973,-0.316994,-0.174129
1536128208.717357726,1.25862,0.263212,-0.308498,0.536058,-0.695269,-0.394645,-0.225033
1536128208.725383978,1.23127,0.266609,-0.328565,0.493974,-0.639131,-0.348315,-0.193935
1536128208.733407675,1.21037,0.27035,-0.354214,0.445016,-0.579526,-0.295937,-0.156414
1536128208.741484744,1.24828,0.266148,-0.320223,0.517931,-0.670525,-0.365958,-0.204588
1536128208.749617647,1.22345,0.269485,-0.339053,0.4771,-0.609016,-0.318429,-0.17454
1536128208.757706512,1.20048,0.274374,-0.361077,0.431098,-0.550805,-0.264814,-0.13981
1536128208.765773979,1.24195,0.269841,-0.330043,0.50222,-0.648333,-0.329396,-0.193441
1536128208.773745232,1.21422,0.27178,-0.341896,0.461142,-0.602861,-0.279741,-0.165966
1536128208.781829004,1.26735,0.267175,-0.309768,0.535727,-0.696071,-0.341446,-0.221594
1536128208.789760310,1.24433,0.270018,-0.33007,0.484185,-0.645871,-0.295194,-0.193268
1536128208.797941350,1.20677,0.272658,-0.350088,0.439123,-0.587163,-0.239771,-0.15862
1536128208.805921825,1.25243,0.269847,-0.318153,0.514176,-0.679308,-0.30245,-0.209326
1536128208.813958858,1.2284,0.2728,-0.340234,0.481048,-0.632555,-0.25641,-0.178539
1536128208.821983902,1.26651,0.267702,-0.30576,0.550304,-0.723806,-0.321635,-0.232017
1536128208.830109468,1.24249,0.271453,-0.326363,0.506615,-0.670363,-0.280382,-0.198456
1536128208.838056090,1.21951,0.276479,-0.348156,0.450683,-0.60548,-0.228134,-0.156997
1536128208.846101391,1.25729,0.272849,-0.321614,0.523644,-0.696359,-0.294694,-0.198305
1536128208.854084603,1.23221,0.274144,-0.33913,0.487688,-0.649442,-0.265264,-0.168258
1536128208.862191496,1.28499,0.271602,-0.308045,0.559427,-0.736792,-0.350258,-0.21579
1536128208.870209657,1.24639,0.274693,-0.330161,0.514638,-0.684952,-0.311104,-0.18394
1536128208.878235786,1.21875,0.279021,-0.352993,0.461096,-0.61793,-0.256357,-0.14223
1536128208.886291638,1.27019,0.276449,-0.326325,0.528479,-0.701249,-0.324186,-0.186246
1536128208.894335381,1.24512,0.280626,-0.344938,0.489648,-0.651874,-0.286708,-0.162282
1536128208.902648024,1.28497,0.273101,-0.306449,0.557338,-0.7217,-0.350109,-0.213047
1536128208.910730256,1.25996,0.27799,-0.327962,0.513252,-0.664435,-0.299911,-0.180961
1536128208.918908369,1.22139,0.281447,-0.35162,0.464133,-0.601053,-0.249326,-0.138774
1536128208.926991221,1.25986,0.277545,-0.327831,0.524032,-0.679936,-0.310856,-0.182124
1536128208.935029584,1.24287,0.283349,-0.344919,0.483776,-0.631533,-0.266291,-0.156598
1536128208.943237130,1.21705,0.286973,-0.369222,0.434883,-0.571529,-0.223442,-0.123214
1536128208.951267232,1.25108,0.282755,-0.339843,0.50462,-0.65528,-0.28939,-0.174098
1536128208.959246540,1.23147,0.285739,-0.361556,0.47171,-0.604408,-0.249888,-0.152657
1536128208.967350837,1.27099,0.28121,-0.325283,0.538655,-0.68372,-0.317009,-0.204519
1536128208.975373157,1.23682,0.284072,-0.346344,0.503901,-0.631909,-0.278667,-0.178695
1536128208.983426498,1.22001,0.28901,-0.367242,0.452483,-0.569129,-0.229953,-0.147864
1536128208.991404412,1.26519,0.283918,-0.337037,0.520197,-0.636532,-0.292873,-0.194939
1536128208.999472989,1.23812,0.285602,-0.34671,0.480333,-0.589589,-0.256259,-0.172806
