time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535249852.717260709,-0.109558,-0.430719,0.345008,0.165264,-0.363565,0.805707,-0.43743,-1.52342,-0.699053,-0.988483,-0.000218335,-0.922339,1.79526,-1.87031
1535249852.723422519,-0.110108,-0.430763,0.34429,0.164889,-0.364079,0.805773,-0.437022,-1.52219,-0.698869,-0.988597,-0.000163747,-0.924104,1.79532,-1.8698
1535249852.728965394,-0.110721,-0.430806,0.343544,0.164551,-0.36437,0.80597,-0.436542,-1.5207,-0.698792,-0.988804,-0.000191049,-0.925799,1.79508,-1.86892
1535249852.735113473,-0.111341,-0.430854,0.34278,0.164383,-0.364731,0.806141,-0.435988,-1.51931,-0.698766,-0.988827,-0.000191049,-0.927556,1.79503,-1.86788
1535249852.741247535,-0.111971,-0.430921,0.341956,0.164256,-0.365068,0.80629,-0.435479,-1.51792,-0.698766,-0.988873,-0.000109159,-0.929432,1.79499,-1.8666
1535249852.753542176,-0.113126,-0.431092,0.340357,0.164273,-0.365409,0.806694,-0.434436,-1.51525,-0.698792,-0.98885,-0.000109159,-0.93298,1.79452,-1.86364
1535249852.759127518,-0.113551,-0.431205,0.33956,0.164251,-0.365484,0.806848,-0.434096,-1.51413,-0.698872,-0.988828,-0.000136462,-0.93466,1.79396,-1.8622
1535249852.765274279,-0.11375,-0.431383,0.338883,0.164423,-0.365268,0.806957,-0.43401,-1.51344,-0.698792,-0.988804,-0.000191049,-0.936098,1.79319,-1.8606
1535249852.777544039,-0.114864,-0.431578,0.337546,0.164278,-0.364669,0.807664,-0.433252,-1.51018,-0.698268,-0.989261,-0.000163747,-0.939013,1.79137,-1.85743
1535249852.783676790,-0.11543,-0.431668,0.33685,0.164081,-0.364441,0.807956,-0.432975,-1.50853,-0.698007,-0.989535,-0.000163747,-0.940534,1.79048,-1.85594
1535249852.789860192,-0.115846,-0.431799,0.336064,0.163858,-0.364317,0.808206,-0.432696,-1.5072,-0.697695,-0.989807,-0.000109159,-0.9423,1.78955,-1.85471
1535249852.801843461,-0.116973,-0.431985,0.334221,0.162751,-0.36452,0.808621,-0.432168,-1.50378,-0.697073,-0.990535,-0.000245637,-0.946446,1.78766,-1.85271
1535249852.807785818,-0.117434,-0.432132,0.333313,0.16245,-0.364484,0.808811,-0.431956,-1.50234,-0.696682,-0.990783,-0.000191049,-0.948529,1.78671,-1.8514
1535249852.813912245,-0.117926,-0.432243,0.332442,0.162094,-0.364472,0.809045,-0.431661,-1.50085,-0.69637,-0.991101,-0.000163747,-0.95049,1.78583,-1.85022
1535249852.826074805,-0.119108,-0.432411,0.33089,0.161447,-0.364125,0.809697,-0.430974,-1.49738,-0.695592,-0.99192,-0.000163747,-0.95401,1.78407,-1.84756
1535249852.832200211,-0.119621,-0.432555,0.330065,0.161216,-0.363887,0.810013,-0.430668,-1.49583,-0.69494,-0.992395,-0.000163747,-0.956013,1.78323,-1.84614
1535249852.838331438,-0.120231,-0.43265,0.32925,0.160841,-0.363785,0.810353,-0.430255,-1.49412,-0.694273,-0.992976,-0.000136462,-0.958033,1.7826,-1.84499
1535249852.850143105,-0.120919,-0.432942,0.327768,0.160303,-0.363451,0.810762,-0.429966,-1.49188,-0.693045,-0.993954,-0.000136462,-0.961673,1.78118,-1.84286
1535249852.856260021,-0.121516,-0.433008,0.327047,0.159926,-0.363297,0.811104,-0.429592,-1.49023,-0.692478,-0.994587,-0.000136462,-0.963422,1.78062,-1.84174
1535249852.862423065,-0.12234,-0.433026,0.3263,0.159543,-0.363267,0.811514,-0.428985,-1.48815,-0.691805,-0.995128,-0.000163747,-0.965331,1.78024,-1.8406
1535249852.874117602,-0.123413,-0.43323,0.324868,0.159166,-0.362886,0.812221,-0.428108,-1.48532,-0.690349,-0.996398,-0.000218335,-0.969035,1.77956,-1.83817
1535249852.880251173,-0.123996,-0.433355,0.323991,0.158971,-0.362754,0.812558,-0.427653,-1.48383,-0.689592,-0.997057,-0.000109159,-0.971265,1.77925,-1.83673
1535249852.886412467,-0.124373,-0.433531,0.323179,0.158873,-0.362482,0.812879,-0.42731,-1.48276,-0.688751,-0.997791,-0.000163747,-0.973372,1.77887,-1.83536
1535249852.898553670,-0.125594,-0.433697,0.321449,0.158189,-0.362532,0.813428,-0.426476,-1.47966,-0.687392,-0.998976,-0.000163747,-0.97774,1.77831,-1.83304
1535249852.904095086,-0.126225,-0.433757,0.320607,0.157783,-0.362588,0.813716,-0.426029,-1.47812,-0.686709,-0.99971,-0.000109159,-0.979885,1.7782,-1.832
1535249852.910310844,-0.126917,-0.433811,0.319803,0.15754,-0.362668,0.814046,-0.42542,-1.47646,-0.685922,-1.00016,-0.000109159,-0.98203,1.77808,-1.83094
