time,x,y,z,qx,qy,qz,qw
1535249855.104994314,0.780293,-1.24347,0.224886,0.169185,0.83033,0.122597,0.516623
1535249855.117656959,0.780465,-1.24391,0.224747,0.171646,0.830437,0.121526,0.515892
1535249855.124928481,0.7805,-1.2439,0.224553,0.170464,0.831247,0.120785,0.515152
1535249855.137060903,0.780653,-1.24406,0.224571,0.172573,0.830658,0.120154,0.515548
1535249855.145795262,0.780551,-1.24416,0.224393,0.1719,0.831491,0.120374,0.514376
1535249855.159377938,0.780741,-1.24423,0.224374,0.172533,0.83114,0.119052,0.515039
1535249855.176103744,0.780282,-1.2442,0.224492,0.170854,0.830791,0.121341,0.515627
1535249855.186836456,0.780239,-1.24417,0.224572,0.170948,0.830779,0.120775,0.515748
1535249855.195989247,0.780217,-1.24412,0.224482,0.170915,0.830559,0.120297,0.516226
1535249855.205303346,0.780047,-1.24409,0.224688,0.170227,0.83057,0.120776,0.516323
1535249855.214517817,0.780251,-1.24398,0.224889,0.171096,0.830274,0.121045,0.516449
1535249855.226172009,0.780186,-1.24361,0.225165,0.170821,0.830217,0.121025,0.516636
1535249855.235938882,0.780172,-1.24346,0.225219,0.170541,0.830107,0.121069,0.516895
1535249855.245658378,0.780287,-1.24345,0.225201,0.170979,0.830302,0.121051,0.516441
1535249855.259084837,0.780138,-1.24341,0.224912,0.170124,0.830125,0.120947,0.517032
1535249855.272712631,0.780075,-1.24329,0.224901,0.170433,0.830294,0.12145,0.516541
1535249855.286045650,0.779975,-1.2431,0.224655,0.170115,0.830323,0.121468,0.516595
1535249855.293275116,0.780014,-1.24271,0.224588,0.169433,0.830545,0.120854,0.516607
1535249855.306174388,0.780033,-1.24275,0.224515,0.169381,0.830824,0.120835,0.51618
1535249855.318411969,0.780668,-1.24302,0.224598,0.171009,0.830617,0.121682,0.515777
1535249855.334767852,0.780688,-1.24332,0.224511,0.171972,0.830828,0.121213,0.515226
1535249855.349805030,0.780571,-1.24341,0.223806,0.171503,0.830457,0.121387,0.515939
1535249855.361092184,0.78056,-1.24347,0.223435,0.170609,0.830773,0.120588,0.515915
1535249855.369446101,0.780555,-1.24358,0.223206,0.170301,0.830777,0.120865,0.515945
1535249855.383044404,0.780714,-1.24383,0.223285,0.171673,0.830645,0.1205,0.515789
1535249855.392628975,0.780732,-1.24368,0.223406,0.171034,0.830649,0.120195,0.516065
1535249855.403745258,0.780701,-1.24372,0.223448,0.171589,0.830554,0.120092,0.516057
1535249855.413646259,0.780717,-1.24368,0.223545,0.171193,0.830592,0.120577,0.516015
1535249855.426750377,0.780701,-1.24381,0.223416,0.171258,0.830494,0.120753,0.51611
1535249855.437672665,0.780785,-1.24382,0.223523,0.170662,0.830354,0.120402,0.516615
1535249855.446876295,0.780744,-1.24371,0.223644,0.170578,0.830336,0.120311,0.516692
1535249855.459689200,0.780842,-1.24341,0.223909,0.170487,0.830215,0.120078,0.516971
1535249855.471375956,0.78081,-1.24336,0.224069,0.170169,0.830169,0.120384,0.517078
1535249855.490549011,0.780808,-1.2432,0.224181,0.170451,0.830115,0.120677,0.517004
1535249855.500739287,0.780675,-1.24307,0.224178,0.169729,0.829984,0.120624,0.517464
1535249855.515572393,0.78069,-1.24255,0.22384,0.169005,0.830274,0.12031,0.517309
1535249855.527246281,0.781025,-1.2426,0.224012,0.170749,0.829713,0.121092,0.517453
1535249855.549250831,0.780426,-1.24233,0.224111,0.170001,0.829379,0.121382,0.518167
1535249855.574243888,0.779842,-1.24209,0.223022,0.168382,0.829964,0.120044,0.51807
1535249855.595961610,0.780349,-1.24225,0.222699,0.169487,0.830091,0.120444,0.517413
1535249855.603527862,0.780348,-1.24231,0.222659,0.168963,0.830174,0.120412,0.51746
1535249855.618092775,0.780154,-1.24231,0.222848,0.170023,0.829922,0.12033,0.517535
1535249855.628130754,0.77999,-1.24226,0.222757,0.169304,0.830019,0.120437,0.51759
1535249855.646041628,0.779987,-1.24228,0.222793,0.169256,0.8301,0.120376,0.51749
1535249855.656631303,0.780314,-1.24228,0.22262,0.169017,0.830039,0.120263,0.517693
1535249855.667285418,0.780298,-1.24243,0.222344,0.168591,0.830013,0.120025,0.517928
1535249855.678318333,0.780357,-1.24239,0.222247,0.169272,0.829966,0.119955,0.517797
1535249855.686933478,0.780295,-1.24241,0.22259,0.169185,0.829641,0.12064,0.518188
1535249855.696692446,0.780276,-1.24232,0.222575,0.169161,0.829629,0.120583,0.518228
1535249855.705463464,0.780205,-1.24226,0.222469,0.168751,0.829654,0.120226,0.518405
1535249855.717747820,0.780324,-1.24233,0.222535,0.168813,0.829684,0.119782,0.518439
1535249855.729641572,0.780447,-1.24257,0.222522,0.168435,0.82975,0.120443,0.518304
1535249855.737006875,0.780821,-1.24296,0.222656,0.170886,0.829333,0.120625,0.518127
1535249855.749902903,0.780797,-1.24259,0.222603,0.170096,0.829765,0.120785,0.517657
1535249855.761385106,0.780851,-1.24235,0.222615,0.170018,0.829354,0.1201,0.518499
1535249855.773558151,0.780728,-1.24236,0.222274,0.170214,0.82981,0.12017,0.517689
1535249855.783907353,0.780681,-1.24253,0.222354,0.169958,0.829668,0.119741,0.5181
1535249855.808490326,0.780742,-1.24282,0.222048,0.170295,0.82953,0.120004,0.518149
1535249855.816473803,0.780662,-1.24294,0.221939,0.170225,0.829621,0.119802,0.518073
1535249855.829138166,0.780556,-1.24279,0.221828,0.170134,0.829499,0.119228,0.51843
1535249855.838429313,0.780376,-1.24266,0.221879,0.169855,0.829587,0.119686,0.518276
1535249855.861963100,0.780582,-1.24265,0.221969,0.169615,0.829338,0.119282,0.518845
1535249855.885079398,0.780709,-1.24251,0.222073,0.169957,0.829447,0.119592,0.518489
1535249855.896527342,0.780702,-1.24244,0.22192,0.169376,0.829219,0.119965,0.518957
1535249855.905857736,0.78068,-1.24216,0.221776,0.169477,0.829276,0.120111,0.5188
1535249855.920883443,0.780599,-1.24209,0.221794,0.169172,0.829232,0.120131,0.518964
1535249855.929505931,0.780625,-1.24182,0.221727,0.168703,0.829318,0.11926,0.519181
1535249855.938251365,0.780576,-1.24175,0.22179,0.168744,0.829278,0.120282,0.518995
1535249855.955432763,0.780932,-1.24201,0.221688,0.170569,0.828783,0.120153,0.51922
