time,curr_cmd0,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_cmd5,curr_cmd6
1535942062.636542218,-0.421791,0.273301,-0.233791,-0.14572,0.207914,0.00820612,0.246932
1535942062.642696061,-0.423896,0.27259,-0.234731,-0.145058,0.208108,0.0103212,0.246605
1535942062.648835366,-0.424784,0.273367,-0.234848,-0.144906,0.209444,0.011321,0.245097
1535942062.654965709,-0.425641,0.272975,-0.235299,-0.147014,0.210632,0.0112879,0.249812
1535942062.661274378,-0.425221,0.272686,-0.234614,-0.146727,0.211018,0.00805837,0.250354
1535942062.667458009,-0.423697,0.272128,-0.233962,-0.147111,0.213904,0.0103319,0.25293
1535942062.673658757,-0.425574,0.272476,-0.234577,-0.147263,0.214701,0.00841989,0.253584
1535942062.679728384,-0.425228,0.272064,-0.234521,-0.147531,0.216873,0.00785141,0.25397
1535942062.685799734,-0.419347,0.273085,-0.235262,-0.147895,0.216827,0.00721121,0.255587
1535942062.692033813,-0.416151,0.276455,-0.23587,-0.148022,0.215018,0.00744386,0.255707
1535942062.698235631,-0.408858,0.280483,-0.236606,-0.148289,0.214515,0.00916102,0.257977
1535942062.733212805,-0.410807,0.280249,-0.236035,-0.148571,0.213218,0.00904232,0.256336
1535942062.739441889,-0.420348,0.274703,-0.233145,-0.147021,0.208451,0.00937846,0.259013
1535942062.745706583,-0.421292,0.274472,-0.232143,-0.146803,0.20632,0.0100312,0.25927
1535942062.751762174,-0.422199,0.273597,-0.232671,-0.145999,0.205308,0.0101553,0.254775
1535942062.757916907,-0.420951,0.273155,-0.233258,-0.14518,0.207278,0.0112125,0.252327
1535942062.764098929,-0.420862,0.273316,-0.233438,-0.147523,0.210257,0.0122585,0.25014
1535942062.770333823,-0.419703,0.27326,-0.234096,-0.147692,0.210858,0.0103986,0.246115
1535942062.776455752,-0.417487,0.273083,-0.23413,-0.147616,0.21274,0.0186912,0.240857
1535942062.782592378,-0.418656,0.273471,-0.235373,-0.14739,0.213435,0.028599,0.232226
1535942062.788868929,-0.420063,0.272639,-0.234007,-0.146533,0.212504,0.0253949,0.231125
1535942062.794985934,-0.422547,0.272455,-0.233923,-0.146806,0.211406,0.0118327,0.233551
1535942062.801137513,-0.417154,0.272431,-0.234374,-0.146397,0.210687,0.00114008,0.238443
1535942062.807379631,-0.417283,0.273002,-0.234491,-0.148027,0.211044,-0.00247525,0.242466
1535942062.813489235,-0.419654,0.273004,-0.233886,-0.146936,0.211054,0.00094548,0.241349
1535942062.819620760,-0.422937,0.272462,-0.233777,-0.147093,0.211956,0.0105405,0.242143
1535942062.825789221,-0.424951,0.272389,-0.234261,-0.146982,0.210606,0.0122208,0.244514
1535942062.831933706,-0.423552,0.273276,-0.234396,-0.147883,0.211261,0.0144747,0.245996
1535942062.838032017,-0.422218,0.272251,-0.234662,-0.148377,0.211872,0.0104163,0.247759
1535942062.844383368,-0.427594,0.272629,-0.23413,-0.147713,0.212261,0.00926227,0.248381
1535942062.850596722,-0.42073,0.272319,-0.234534,-0.147419,0.212573,0.00971703,0.247461
1535942062.856682073,-0.422835,0.271617,-0.233226,-0.148714,0.213635,0.0112937,0.246478
1535942062.862808441,-0.423831,0.272431,-0.234459,-0.149096,0.21297,0.0115514,0.245123
1535942062.869084951,-0.424768,0.271972,-0.234279,-0.148162,0.21395,0.0118393,0.24742
1535942062.875211312,-0.425735,0.27144,-0.2336,-0.147883,0.216733,0.0117055,0.252605
1535942062.881414480,-0.421135,0.271385,-0.233505,-0.147797,0.217828,0.0124395,0.25241
1535942062.887525069,-0.422033,0.271968,-0.233583,-0.146886,0.218331,0.00952478,0.255181
1535942062.893777122,-0.421933,0.271903,-0.233601,-0.148804,0.217708,0.00895244,0.252532
1535942062.899992171,-0.41663,0.272493,-0.233705,-0.148853,0.21772,0.00675367,0.253323
1535942062.906166750,-0.408502,0.275294,-0.234221,-0.150106,0.215433,0.00904604,0.254055
1535942062.912238616,-0.408597,0.275285,-0.234741,-0.150746,0.214709,0.0090433,0.251343
1535942062.918405597,-0.410889,0.274144,-0.234434,-0.148605,0.212982,0.0109205,0.255806
1535942062.924689305,-0.41503,0.272011,-0.233418,-0.146932,0.211803,0.0117526,0.25413
1535942062.930995297,-0.415625,0.271412,-0.23387,-0.148871,0.211907,0.0104873,0.254009
1535942062.937160503,-0.415984,0.270908,-0.233219,-0.148149,0.212084,0.0128216,0.255727
1535942062.943411463,-0.416311,0.270984,-0.232175,-0.14764,0.210826,0.0102239,0.256349
1535942062.949382714,-0.416511,0.270857,-0.231692,-0.147574,0.210071,0.0127039,0.253071
1535942062.955620582,-0.416642,0.271642,-0.232561,-0.148238,0.208703,0.0134168,0.252641
1535942062.961836679,-0.421214,0.270896,-0.232517,-0.147562,0.208709,0.0136402,0.251297
1535942062.968002760,-0.419056,0.271246,-0.232677,-0.148486,0.209378,0.0135919,0.243587
1535942062.974163823,-0.416872,0.270732,-0.232058,-0.147092,0.209657,0.0146036,0.237566
1535942062.980356108,-0.414872,0.270857,-0.23273,-0.147686,0.210481,0.0167093,0.224882
1535942062.986543268,-0.417466,0.27105,-0.232282,-0.14857,0.213802,0.0272699,0.217297
1535942062.992839340,-0.415513,0.271127,-0.232861,-0.148996,0.213585,0.0356295,0.217704
1535942062.998972772,-0.418005,0.270694,-0.232754,-0.14872,0.213978,0.0299421,0.222355
1535942063.005082760,-0.420411,0.270622,-0.232697,-0.147211,0.213484,0.0136442,0.229458
1535942063.011197321,-0.420555,0.271255,-0.232791,-0.147921,0.212584,0.00413165,0.234673
1535942063.017404496,-0.419593,0.271542,-0.234499,-0.148529,0.213977,-0.00207378,0.235393
1535942063.023497980,-0.419661,0.271691,-0.232749,-0.148798,0.213016,0.000232107,0.235918
1535942063.029642641,-0.423962,0.271756,-0.233843,-0.149629,0.213271,0.00272282,0.237535
1535942063.035924738,-0.425852,0.271279,-0.233711,-0.150486,0.213922,0.0111724,0.234446
1535942063.042049939,-0.424263,0.27057,-0.232361,-0.149285,0.213574,0.0167028,0.225991
1535942063.048198272,-0.424979,0.271012,-0.233501,-0.148803,0.212604,0.0190981,0.211067
1535942063.054351749,-0.424652,0.270471,-0.232777,-0.14948,0.215096,0.0195498,0.209045
1535942063.060539615,-0.428771,0.271095,-0.233357,-0.148458,0.212546,0.0170925,0.213038
1535942063.066739950,-0.427252,0.270763,-0.233743,-0.148424,0.211677,0.0179486,0.216035
1535942063.072871316,-0.430163,0.270195,-0.233029,-0.149811,0.212894,0.01932,0.219761
1535942063.079184071,-0.426363,0.270693,-0.234116,-0.148109,0.213362,0.017799,0.221515
1535942063.085367099,-0.429092,0.270748,-0.233039,-0.14797,0.213877,0.0155502,0.228032
1535942063.091541116,-0.426325,0.269696,-0.232844,-0.146648,0.213451,0.0169554,0.231729
1535942063.126835738,-0.426946,0.269852,-0.234115,-0.147388,0.215955,0.0169773,0.233032
1535942063.133130397,-0.413998,0.271319,-0.233291,-0.150443,0.215973,0.0170219,0.238535
1535942063.139268754,-0.415513,0.270216,-0.233099,-0.150187,0.216929,0.0169127,0.238248
1535942063.145367532,-0.415725,0.269659,-0.231954,-0.15058,0.217221,0.0170286,0.237251
1535942063.151539186,-0.419194,0.269744,-0.232599,-0.149624,0.215539,0.0136942,0.242316
1535942063.157672036,-0.4181,0.270227,-0.231755,-0.14841,0.217594,0.017964,0.239773
1535942063.163967182,-0.420331,0.269989,-0.230793,-0.149062,0.216191,0.0185569,0.239652
1535942063.170150621,-0.413624,0.269522,-0.231404,-0.149114,0.215897,0.0179756,0.239152
1535942063.176373255,-0.419235,0.269649,-0.232188,-0.149907,0.215025,0.0157412,0.240897
1535942063.182638450,-0.417047,0.269637,-0.232267,-0.147587,0.213403,0.0159367,0.239727
1535942063.188809556,-0.417143,0.270161,-0.233093,-0.14692,0.215263,0.0167191,0.242694
1535942063.195008093,-0.417264,0.270538,-0.233301,-0.146707,0.216676,0.0217906,0.245371
1535942063.201196589,-0.419599,0.26963,-0.232094,-0.147765,0.216331,0.0337539,0.246652
1535942063.207364384,-0.416328,0.270356,-0.233925,-0.147281,0.215854,0.0327468,0.245317
1535942063.213431958,-0.417563,0.270705,-0.234014,-0.147855,0.21517,0.0161727,0.247853
1535942063.219508006,-0.416553,0.270445,-0.232817,-0.146424,0.213953,0.0055472,0.246503
1535942063.225706759,-0.41891,0.270211,-0.233365,-0.146944,0.213097,-0.00226389,0.249171
1535942063.231966870,-0.415612,0.270367,-0.233995,-0.148302,0.213152,-0.00572809,0.248024
1535942063.238166464,-0.424468,0.270655,-0.23417,-0.149041,0.214203,-0.00672536,0.249057
1535942063.244315650,-0.421952,0.270196,-0.23355,-0.148498,0.21463,-0.00669628,0.247511
1535942063.250538974,-0.422663,0.270394,-0.233065,-0.148644,0.214739,-0.00270548,0.247342
1535942063.256689193,-0.422237,0.271203,-0.235469,-0.149598,0.215372,-0.00158528,0.247583
1535942063.262946098,-0.425167,0.270453,-0.233671,-0.149631,0.21508,-0.000585705,0.247707
1535942063.269136137,-0.423626,0.270013,-0.233077,-0.149812,0.215941,0.00112257,0.247056
1535942063.275415762,-0.42536,0.270428,-0.233751,-0.148371,0.215476,0.00288746,0.245294
1535942063.281568235,-0.425999,0.270202,-0.234291,-0.149005,0.216765,0.00375021,0.243814
1535942063.287724873,-0.424377,0.270402,-0.23537,-0.149545,0.21688,0.00389366,0.241879
1535942063.293913408,-0.423853,0.270321,-0.235261,-0.147865,0.217006,0.0031165,0.245101
1535942063.300024388,-0.422202,0.270502,-0.234731,-0.147719,0.219783,0.00451559,0.245964
1535942063.306154928,-0.422877,0.271025,-0.235928,-0.147857,0.221335,0.00494992,0.248549
1535942063.312414543,-0.422524,0.270597,-0.234119,-0.148092,0.220508,0.00231535,0.251313
1535942063.318625883,-0.413505,0.271342,-0.234727,-0.146608,0.220651,0.00047582,0.250751
1535942063.324857468,-0.413884,0.273805,-0.235233,-0.146995,0.220341,0.00151335,0.24861
1535942063.331035375,-0.408059,0.274129,-0.235242,-0.146737,0.218554,0.00455524,0.248199
1535942063.337317956,-0.410031,0.272872,-0.235527,-0.147714,0.217757,0.0066443,0.247331
1535942063.372483299,-0.415089,0.271031,-0.234669,-0.147661,0.216738,0.00929138,0.247307
1535942063.378728288,-0.419994,0.269719,-0.233978,-0.144199,0.212396,0.0109517,0.245154
1535942063.385022592,-0.417544,0.269375,-0.23231,-0.139845,0.212971,0.00948764,0.240435
1535942063.391375602,-0.416338,0.269291,-0.233484,-0.138879,0.212172,0.011518,0.229581
1535942063.397511114,-0.419752,0.269029,-0.23241,-0.138287,0.213501,0.0142821,0.222188
1535942063.403717949,-0.417589,0.269116,-0.232578,-0.139112,0.217074,0.0201465,0.217882
1535942063.409875354,-0.414336,0.269254,-0.233195,-0.138531,0.215877,0.0393547,0.21876
1535942063.416153870,-0.416762,0.269143,-0.232744,-0.139369,0.217434,0.0526573,0.221162
1535942063.453313570,-0.41686,0.26978,-0.234713,-0.1411,0.216771,0.0472345,0.225696
1535942063.459570036,-0.420681,0.269566,-0.234521,-0.144626,0.216044,-0.00720849,0.237988
1535942063.465913175,-0.423506,0.270313,-0.235252,-0.145836,0.216779,-0.006089,0.241913
1535942063.472248184,-0.421841,0.270225,-0.235152,-0.144954,0.216119,0.00575032,0.238349
1535942063.478473204,-0.422503,0.269927,-0.235586,-0.145143,0.215216,0.0129649,0.237278
1535942063.484568358,-0.423247,0.269572,-0.235483,-0.14557,0.216543,0.0130638,0.238614
1535942063.490764149,-0.420599,0.269931,-0.235505,-0.145465,0.21668,0.00948759,0.239861
1535942063.496986507,-0.425879,0.269566,-0.235444,-0.146881,0.216617,0.0106939,0.239692
1535942063.503227632,-0.423197,0.270374,-0.236116,-0.145085,0.217571,0.0108615,0.241446
1535942063.509424387,-0.419456,0.269944,-0.235437,-0.144552,0.219241,0.0106744,0.241285
1535942063.515596257,-0.423641,0.270048,-0.236055,-0.144081,0.220829,0.0114136,0.243296
1535942063.521805936,-0.422268,0.270176,-0.234962,-0.144737,0.219886,0.00790055,0.244652
1535942063.527972914,-0.415591,0.270658,-0.235612,-0.145873,0.220203,0.00413962,0.244732
1535942063.534231542,-0.412734,0.273405,-0.23558,-0.145191,0.218536,0.00718665,0.24194
1535942063.540365890,-0.410331,0.274521,-0.236335,-0.147233,0.21804,0.0122255,0.240755
1535942063.546551495,-0.409051,0.273635,-0.235582,-0.146689,0.218734,0.0119607,0.243548
1535942063.552665872,-0.409736,0.272395,-0.235885,-0.146721,0.217993,0.0129251,0.242364
1535942063.558892938,-0.414735,0.270963,-0.23616,-0.14685,0.21804,0.0128019,0.240308
1535942063.565039187,-0.412764,0.270839,-0.23555,-0.147234,0.217398,0.012175,0.241518
1535942063.571352539,-0.415156,0.270086,-0.233777,-0.146371,0.215869,0.0138199,0.240318
1535942063.577512373,-0.414166,0.270121,-0.23233,-0.147722,0.216899,0.0122304,0.243235
1535942063.583639991,-0.416494,0.270142,-0.23264,-0.146627,0.216219,0.0126161,0.245831
1535942063.589998136,-0.416513,0.270317,-0.233515,-0.146255,0.2153,0.0137445,0.2434
1535942063.596134684,-0.419891,0.270005,-0.233756,-0.147628,0.216158,0.0141981,0.241202
1535942063.602329050,-0.417656,0.270253,-0.233426,-0.146545,0.215554,0.0148294,0.242063
1535942063.608575582,-0.416637,0.270754,-0.234281,-0.145783,0.217527,0.0141365,0.243058
1535942063.614802265,-0.413388,0.270809,-0.234452,-0.146,0.218343,0.022164,0.243827
1535942063.620994297,-0.413477,0.270509,-0.234566,-0.14689,0.21878,0.0320673,0.245951
1535942063.627111973,-0.416838,0.27107,-0.235933,-0.148022,0.218496,0.0373532,0.246511
1535942063.633183020,-0.415609,0.270648,-0.235381,-0.148545,0.219996,0.0308016,0.245281
1535942063.639459920,-0.417675,0.270953,-0.235465,-0.146875,0.218634,0.0164165,0.244933
1535942063.645690527,-0.416504,0.270856,-0.236619,-0.147332,0.219095,0.00249847,0.244714
1535942063.651995195,-0.416421,0.27152,-0.236783,-0.147419,0.219415,0.000788739,0.248858
1535942063.658110231,-0.41625,0.271226,-0.235651,-0.148153,0.219098,0.00649072,0.244918
1535942063.664352387,-0.422685,0.271034,-0.23676,-0.148238,0.219436,0.0114348,0.242003
1535942063.670635768,-0.418777,0.271341,-0.236824,-0.147066,0.218891,0.0133545,0.239855
1535942063.676787714,-0.421566,0.270961,-0.236777,-0.147502,0.218943,0.0118289,0.23949
1535942063.683031413,-0.420998,0.270676,-0.23562,-0.147687,0.217104,0.0109935,0.24327
1535942063.689176415,-0.420615,0.270517,-0.236209,-0.147421,0.217856,0.0112691,0.244135
1535942063.695384089,-0.424619,0.271384,-0.237071,-0.148625,0.2181,0.0119893,0.241804
1535942063.701581637,-0.420791,0.27124,-0.237648,-0.147413,0.217334,0.0154744,0.241684
1535942063.707833744,-0.42588,0.271024,-0.236567,-0.147394,0.216713,0.0148284,0.238598
1535942063.714050464,-0.423167,0.271233,-0.237243,-0.147082,0.216796,0.0137312,0.23883
1535942063.720273130,-0.420466,0.271681,-0.237416,-0.148133,0.218823,0.0147983,0.233408
1535942063.726335652,-0.420124,0.27144,-0.2375,-0.148752,0.220619,0.0141546,0.226825
1535942063.732405369,-0.419855,0.272348,-0.238351,-0.149284,0.221952,0.0150385,0.223676
1535942063.738608701,-0.4154,0.272136,-0.237196,-0.148277,0.220825,0.0128477,0.220619
1535942063.744928363,-0.409155,0.273724,-0.237003,-0.148395,0.21958,0.0164803,0.221058
1535942063.751069750,-0.405509,0.27531,-0.239068,-0.148465,0.220685,0.018355,0.222895
1535942063.757374707,-0.41301,0.274127,-0.237813,-0.148661,0.219919,0.0186712,0.225372
1535942063.763536580,-0.412459,0.272078,-0.237997,-0.148173,0.219493,0.0184188,0.223404
1535942063.769679256,-0.415032,0.2709,-0.236685,-0.147285,0.218654,0.0201586,0.221254
1535942063.775898416,-0.415287,0.270704,-0.237842,-0.148038,0.218492,0.0172313,0.224246
1535942063.782073931,-0.415454,0.270559,-0.23625,-0.147899,0.217447,0.0179866,0.228225
1535942063.788265704,-0.414503,0.27113,-0.23539,-0.147792,0.216159,0.0175657,0.231402
1535942063.794387646,-0.416915,0.27058,-0.235483,-0.147077,0.215977,0.0163946,0.231409
1535942063.800538288,-0.417028,0.27152,-0.236396,-0.147624,0.216711,0.0181812,0.232721
1535942063.806732421,-0.416033,0.270966,-0.236444,-0.14776,0.217323,0.0183974,0.231656
1535942063.812952086,-0.41727,0.271486,-0.237257,-0.147956,0.218232,0.0161246,0.234127
1535942063.819149554,-0.416324,0.271439,-0.237935,-0.148077,0.221167,0.0176977,0.232791
1535942063.825265816,-0.41316,0.271268,-0.23687,-0.146474,0.222565,0.0270527,0.232594
1535942063.831389688,-0.414464,0.271549,-0.238113,-0.147998,0.221712,0.0395167,0.233603
1535942063.837485395,-0.415727,0.271697,-0.238721,-0.148137,0.222569,0.0445929,0.234874
1535942063.843727035,-0.414658,0.271818,-0.237611,-0.148606,0.220909,0.0345586,0.235476
1535942063.849992207,-0.414759,0.272301,-0.238256,-0.149855,0.219459,0.0197979,0.237561
1535942063.856054234,-0.415969,0.272482,-0.237751,-0.148622,0.219313,0.00577503,0.237768
1535942063.862277540,-0.418218,0.272828,-0.238367,-0.14768,0.217836,0.00430819,0.240305
1535942063.868393666,-0.418059,0.273225,-0.23902,-0.148856,0.218169,0.00977897,0.237924
1535942063.874597511,-0.419941,0.27289,-0.237854,-0.149623,0.218427,0.0171719,0.231867
1535942063.880907734,-0.426186,0.272742,-0.237877,-0.148187,0.218792,0.0166464,0.229289
1535942063.887124482,-0.422217,0.273019,-0.237885,-0.148131,0.217868,0.0135681,0.230867
1535942063.893275824,-0.425063,0.271631,-0.238195,-0.148128,0.21737,0.0146895,0.234585
1535942063.899467352,-0.42231,0.272272,-0.238338,-0.148682,0.218097,0.0171575,0.237718
1535942063.905732843,-0.419647,0.271739,-0.237652,-0.147966,0.217867,0.0151406,0.240138
1535942063.911886920,-0.421069,0.272505,-0.238372,-0.148061,0.21776,0.0162045,0.238899
1535942063.951283381,-0.422108,0.272324,-0.238471,-0.148074,0.218559,0.0196854,0.235751
1535942063.957417623,-0.409203,0.274945,-0.239485,-0.150333,0.222277,0.016365,0.239926
1535942063.963653384,-0.40895,0.274251,-0.239279,-0.150731,0.220369,0.0171485,0.239951
1535942063.969889955,-0.411867,0.273268,-0.239045,-0.150688,0.220728,0.018733,0.237991
1535942063.976104606,-0.414523,0.270958,-0.237994,-0.150073,0.219202,0.0174302,0.234196
1535942063.982234235,-0.414767,0.27038,-0.237926,-0.150555,0.220071,0.0192134,0.23159
1535942063.988429343,-0.416141,0.270515,-0.238,-0.149836,0.220072,0.0209109,0.225609
1535942063.994546921,-0.415243,0.270508,-0.237449,-0.148266,0.219247,0.0186441,0.224363
1535942064.000795807,-0.415431,0.271109,-0.238222,-0.148496,0.220547,0.0211773,0.22137
1535942064.007094657,-0.417885,0.270065,-0.237525,-0.147713,0.219855,0.0213917,0.22069
1535942064.013290479,-0.419225,0.270505,-0.237665,-0.148292,0.21758,0.0201256,0.225095
1535942064.019393113,-0.412668,0.270894,-0.23728,-0.148192,0.219019,0.0197764,0.227809
1535942064.025520704,-0.415138,0.270958,-0.237366,-0.148732,0.219358,0.0194094,0.226649
1535942064.031733739,-0.416562,0.271356,-0.237509,-0.148825,0.222071,0.0225002,0.227396
1535942064.037939599,-0.416808,0.270876,-0.238048,-0.149437,0.223197,0.0346876,0.226554
1535942064.044121231,-0.414727,0.271261,-0.238157,-0.149452,0.223066,0.0473975,0.226641
1535942064.050326301,-0.419349,0.271609,-0.238256,-0.150237,0.223452,0.044597,0.227862
1535942064.056505082,-0.414989,0.271323,-0.238165,-0.149985,0.221873,0.0342929,0.227758
1535942064.062721314,-0.412989,0.271713,-0.238227,-0.150257,0.221572,0.0169157,0.230034
1535942064.068826412,-0.416616,0.271648,-0.238178,-0.149587,0.219361,0.00711726,0.230487
1535942064.075134653,-0.414504,0.272068,-0.238778,-0.149197,0.219079,0.0083165,0.232863
1535942064.081324463,-0.423402,0.272059,-0.237696,-0.149327,0.219968,0.0140301,0.228385
1535942064.087401435,-0.420822,0.271934,-0.239281,-0.149013,0.220095,0.0166722,0.227776
1535942064.093521993,-0.421411,0.271349,-0.238537,-0.149523,0.220696,0.0172784,0.230534
1535942064.099639832,-0.421008,0.27109,-0.237865,-0.149767,0.219046,0.0172778,0.233089
1535942064.105998568,-0.420627,0.270862,-0.237248,-0.1497,0.220782,0.0188303,0.230234
1535942064.112168380,-0.423642,0.270749,-0.238859,-0.149998,0.219282,0.0172884,0.234708
1535942064.151893162,-0.425417,0.27166,-0.239623,-0.148863,0.2201,0.017334,0.234073
1535942064.158066999,-0.415619,0.272017,-0.238616,-0.151307,0.227856,0.0175452,0.235778
1535942064.164241005,-0.410561,0.274417,-0.240096,-0.151989,0.22753,0.0162849,0.234952
1535942064.170337724,-0.409298,0.275506,-0.239645,-0.152821,0.225846,0.0197012,0.23526
1535942064.205322630,-0.405871,0.275237,-0.239604,-0.150459,0.224938,0.0235149,0.232488
1535942064.211514512,-0.414265,0.270843,-0.237057,-0.147996,0.217799,0.0196141,0.235147
1535942064.217633546,-0.414245,0.270304,-0.236457,-0.148898,0.217961,0.0193116,0.237778
1535942064.223760090,-0.410812,0.270717,-0.237116,-0.148084,0.216529,0.0207452,0.236957
1535942064.229974798,-0.409751,0.270217,-0.236519,-0.149232,0.218707,0.0197267,0.235299
1535942064.236169547,-0.396703,0.271444,-0.237432,-0.148411,0.218021,0.0187825,0.235982
1535942064.242322218,-0.401307,0.271013,-0.237447,-0.148485,0.220125,0.0233807,0.234753
1535942064.248530815,-0.399132,0.271116,-0.238087,-0.148874,0.221733,0.0361016,0.233441
1535942064.254688886,-0.399113,0.270728,-0.238067,-0.149988,0.223681,0.0465884,0.230509
1535942064.260937677,-0.401422,0.270625,-0.238038,-0.149589,0.222819,0.0439497,0.231564
1535942064.267049069,-0.387332,0.271925,-0.237808,-0.147954,0.219735,0.0285192,0.231889
1535942064.273276742,-0.386126,0.272317,-0.238375,-0.147995,0.219423,0.0121626,0.232049
1535942064.310941755,-0.366559,0.273661,-0.238835,-0.146075,0.216336,0.00325834,0.232125
1535942064.317165572,-0.377761,0.273194,-0.238164,-0.144908,0.21481,0.0191216,0.231206
1535942064.323401369,-0.375322,0.273461,-0.239369,-0.145159,0.213525,0.0205064,0.231606
1535942064.329569461,-0.37823,0.272868,-0.238194,-0.14723,0.214665,0.0190967,0.233598
1535942064.335840393,-0.357205,0.275824,-0.240702,-0.143349,0.212301,0.0202573,0.227815
1535942064.342082997,-0.356445,0.275237,-0.23953,-0.143469,0.215568,0.0206325,0.226537
1535942064.348303912,-0.355665,0.275368,-0.240159,-0.143023,0.217069,0.0188307,0.226869
1535942064.354582521,-0.359067,0.275459,-0.240806,-0.142987,0.218862,0.0162702,0.228488
1535942064.360679578,-0.363303,0.275662,-0.240364,-0.144426,0.217695,0.0188984,0.226154
1535942064.366939734,-0.324119,0.278704,-0.241218,-0.140827,0.212938,0.0178436,0.222573
1535942064.373179066,-0.313867,0.280064,-0.241508,-0.142944,0.212411,0.0186674,0.223687
1535942064.379491638,-0.307864,0.280973,-0.242198,-0.142586,0.210607,0.0216179,0.222613
1535942064.385702121,-0.311868,0.280226,-0.242029,-0.142724,0.209731,0.0222512,0.222576
1535942064.391823845,-0.322039,0.279038,-0.24126,-0.14153,0.209837,0.0237025,0.221219
1535942064.398113807,-0.284875,0.280079,-0.24119,-0.138082,0.20412,0.0221705,0.213579
1535942064.404344522,-0.291685,0.279922,-0.242345,-0.138408,0.203811,0.0199083,0.216191
1535942064.410476829,-0.302321,0.27965,-0.240122,-0.137057,0.202193,0.0222621,0.217829
1535942064.416599515,-0.310889,0.278894,-0.24021,-0.137053,0.201906,0.0200599,0.219972
1535942064.422887649,-0.320764,0.278966,-0.239467,-0.137292,0.203499,0.0214338,0.219671
1535942064.429172562,-0.320991,0.279315,-0.239811,-0.138057,0.203339,0.0206214,0.22092
1535942064.435318524,-0.283401,0.281733,-0.241344,-0.132946,0.195907,0.0191721,0.215773
1535942064.441547297,-0.28124,0.282077,-0.241574,-0.133758,0.195893,0.0196368,0.213085
1535942064.447720155,-0.28364,0.282359,-0.241797,-0.131505,0.197608,0.0207912,0.214132
1535942064.453877153,-0.28366,0.282337,-0.241983,-0.131654,0.200155,0.0271107,0.209374
1535942064.460069825,-0.28479,0.281722,-0.242589,-0.133419,0.200933,0.0370612,0.211482
1535942064.466236393,-0.239766,0.285417,-0.243745,-0.12793,0.193494,0.0437526,0.205034
1535942064.472523402,-0.242992,0.285207,-0.243262,-0.129364,0.192772,0.0370302,0.202903
1535942064.478743182,-0.249406,0.285327,-0.24288,-0.130436,0.192441,0.0151783,0.205697
1535942064.484830640,-0.26498,0.285328,-0.243659,-0.129315,0.192626,0.00384597,0.208765
1535942064.491082890,-0.27993,0.285545,-0.243849,-0.128946,0.192542,-0.000544419,0.208849
1535942064.497388969,-0.238414,0.28921,-0.246717,-0.124422,0.184753,-0.00341018,0.201617
1535942064.503467648,-0.244712,0.288981,-0.246193,-0.124354,0.184361,-0.00300088,0.198149
1535942064.509695761,-0.257187,0.288587,-0.246755,-0.123198,0.183912,-0.00647355,0.204059
1535942064.515830190,-0.273993,0.28852,-0.247413,-0.123985,0.183694,-0.00776197,0.205713
1535942064.521890119,-0.286222,0.28855,-0.246935,-0.123302,0.183989,-0.00858637,0.205195
1535942064.528127308,-0.233486,0.292225,-0.248101,-0.117867,0.175419,-0.00817073,0.196552
1535942064.534240918,-0.232802,0.292323,-0.248764,-0.120011,0.177912,-0.00499378,0.197244
1535942064.540389657,-0.239232,0.292796,-0.250004,-0.120345,0.177935,-0.00307394,0.198614
1535942064.546611800,-0.253549,0.292313,-0.248802,-0.119341,0.179143,5.09018e-05,0.198541
1535942064.552706680,-0.269849,0.29185,-0.249393,-0.118837,0.180605,0.000880669,0.195872
1535942064.558823015,-0.27643,0.291938,-0.248929,-0.118676,0.181866,0.00123194,0.195247
1535942064.565084547,-0.216844,0.296268,-0.251445,-0.113878,0.175422,0.00348085,0.188813
1535942064.571204834,-0.220806,0.296263,-0.250445,-0.114309,0.176162,0.0040466,0.189299
1535942064.577360693,-0.22711,0.296441,-0.250612,-0.113873,0.176016,0.0040526,0.189273
1535942064.583577118,-0.237175,0.297725,-0.251667,-0.117237,0.179274,0.00483031,0.187886
1535942064.589598322,-0.247223,0.29732,-0.25178,-0.118087,0.178398,0.00790432,0.18681
1535942064.595874466,-0.191569,0.301091,-0.253145,-0.109564,0.16832,0.00682611,0.17658
1535942064.602110427,-0.20585,0.299515,-0.253593,-0.109065,0.168801,0.00692417,0.176004
1535942064.608263778,-0.218018,0.295886,-0.252508,-0.108826,0.168489,0.011278,0.176769
1535942064.614374901,-0.236799,0.29374,-0.2524,-0.109766,0.170871,0.0109255,0.178211
1535942064.620479120,-0.253232,0.292821,-0.251495,-0.110447,0.173856,0.00803178,0.179335
1535942064.626804256,-0.190306,0.298644,-0.252952,-0.102819,0.164024,0.0102298,0.170338
1535942064.632965627,-0.199323,0.297844,-0.252673,-0.103664,0.165334,0.0126767,0.169296
1535942064.639067220,-0.216584,0.298455,-0.253698,-0.102536,0.162586,0.0123239,0.169269
1535942064.645385205,-0.238406,0.299042,-0.254897,-0.102677,0.166458,0.0105647,0.169973
1535942064.651485117,-0.250069,0.298535,-0.255181,-0.103172,0.167549,0.0105571,0.17163
1535942064.657651224,-0.25968,0.299034,-0.255709,-0.103579,0.170608,0.0105477,0.169066
1535942064.663804857,-0.184378,0.304422,-0.257618,-0.0951331,0.159686,0.0197017,0.157077
1535942064.669971434,-0.187945,0.304645,-0.258535,-0.0962107,0.159057,0.0234318,0.160116
