time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941982.403654968,-0.119905,-0.532176,0.276605,0.110668,0.264219,0.895785,-0.339867,-1.36388,-1.32911,1.93642,-0.134896,-2.06227,-1.12024,-0.566367
1535941982.409563576,-0.119206,-0.532445,0.277128,0.110377,0.265702,0.895329,-0.340007,-1.36468,-1.32914,1.93645,-0.133042,-2.06402,-1.11962,-0.566991
1535941982.421780954,-0.117988,-0.53288,0.278232,0.109742,0.268289,0.894366,-0.340716,-1.36586,-1.32914,1.93645,-0.129095,-2.06751,-1.11946,-0.56713
1535941982.428166340,-0.117493,-0.533069,0.278772,0.109457,0.269543,0.893918,-0.340994,-1.36623,-1.32917,1.93648,-0.127103,-2.06925,-1.11941,-0.567177
1535941982.434090853,-0.117018,-0.533243,0.279253,0.109284,0.270607,0.893487,-0.341336,-1.36666,-1.3292,1.93657,-0.125326,-2.07066,-1.11936,-0.567134
1535941982.446379958,-0.11598,-0.533577,0.280019,0.108804,0.272401,0.89274,-0.342016,-1.36783,-1.3292,1.93657,-0.122589,-2.07304,-1.11925,-0.567183
1535941982.452233224,-0.115605,-0.533685,0.280276,0.108582,0.272961,0.892483,-0.34231,-1.36826,-1.3292,1.93657,-0.121652,-2.07391,-1.11938,-0.567111
1535941982.458493869,-0.115302,-0.533779,0.280503,0.108506,0.27343,0.892272,-0.34251,-1.36863,-1.32917,1.93654,-0.120895,-2.07438,-1.11936,-0.567179
1535941982.487073996,-0.115302,-0.533779,0.280503,0.108506,0.27343,0.892272,-0.34251,-1.36863,-1.32917,1.93654,-0.120895,-2.07438,-1.11936,-0.567179
1535941982.493403044,-0.112713,-0.53436,0.280712,0.109311,0.273201,0.891207,-0.345198,-1.37381,-1.32903,1.93655,-0.120298,-2.07127,-1.11913,-0.567076
1535941982.499744716,-0.111731,-0.534548,0.280696,0.109482,0.272897,0.890914,-0.346141,-1.37589,-1.32882,1.93662,-0.120731,-2.0701,-1.11913,-0.567121
1535941982.505949442,-0.110771,-0.534723,0.28082,0.109841,0.272626,0.890593,-0.347066,-1.37802,-1.32828,1.93704,-0.121322,-2.06898,-1.11905,-0.567191
1535941982.511799950,-0.11033,-0.534768,0.281093,0.110487,0.272199,0.890418,-0.347642,-1.37925,-1.32747,1.93785,-0.121861,-2.06786,-1.1193,-0.567225
1535941982.518071100,-0.110273,-0.534743,0.281528,0.111449,0.271879,0.890253,-0.348008,-1.37978,-1.3264,1.93884,-0.122322,-2.06676,-1.11939,-0.567022
1535941982.523921313,-0.110352,-0.534687,0.281785,0.112316,0.271391,0.890269,-0.348072,-1.3801,-1.32556,1.93969,-0.123019,-2.06546,-1.11943,-0.567242
1535941982.530380639,-0.110208,-0.534684,0.281911,0.112969,0.27094,0.890214,-0.348352,-1.3808,-1.32493,1.94035,-0.123788,-2.06432,-1.11935,-0.567268
1535941982.536213744,-0.110016,-0.53469,0.282094,0.113617,0.270541,0.890128,-0.348671,-1.38154,-1.32425,1.94094,-0.124432,-2.06316,-1.11935,-0.567312
1535941982.542814709,-0.109749,-0.534717,0.282228,0.114136,0.270216,0.890027,-0.349011,-1.3824,-1.32362,1.94131,-0.125161,-2.06206,-1.11922,-0.56734
1535941982.548410153,-0.109535,-0.534737,0.282498,0.114388,0.270224,0.889912,-0.349215,-1.38293,-1.32295,1.9414,-0.12547,-2.06155,-1.11927,-0.567382
