time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536123878.680837593,-0.301383,-0.267559,0.187028,0.258084,-0.35703,0.888733,-0.126788,-0.565171,-1.0211,1.04443,-1.36267,-0.207427,-1.47454,-1.26847
1536123878.701167731,-0.300876,-0.271777,0.184941,0.259796,-0.347032,0.891672,-0.13037,-0.574132,-1.02926,1.04551,-1.35076,-0.209205,-1.45641,-1.26909
1536123878.721819380,-0.300294,-0.276138,0.182796,0.261523,-0.336676,0.894586,-0.134054,-0.583389,-1.03769,1.04663,-1.33846,-0.211042,-1.43767,-1.26973
1536123878.742555021,-0.29963,-0.280639,0.180599,0.26326,-0.325972,0.897462,-0.137836,-0.592932,-1.04638,1.04778,-1.32579,-0.212935,-1.41836,-1.27038
1536123878.763242924,-0.29888,-0.285271,0.178352,0.265001,-0.314929,0.900285,-0.141709,-0.602751,-1.05532,1.04896,-1.31274,-0.214884,-1.39849,-1.27106
1536123878.783374684,-0.29804,-0.290031,0.176061,0.26674,-0.303558,0.903041,-0.145668,-0.612838,-1.0645,1.05017,-1.29934,-0.216885,-1.37808,-1.27176
1536123878.803778375,-0.297104,-0.294912,0.173728,0.268471,-0.29187,0.905717,-0.149708,-0.623181,-1.07392,1.05142,-1.2856,-0.218937,-1.35715,-1.27247
1536123878.823852926,-0.296069,-0.299906,0.171359,0.270191,-0.279875,0.908298,-0.153822,-0.633772,-1.08356,1.0527,-1.27153,-0.221039,-1.33572,-1.2732
1536123878.845808536,-0.29493,-0.305008,0.168958,0.271893,-0.267586,0.910772,-0.158005,-0.644599,-1.09341,1.054,-1.25715,-0.223187,-1.31381,-1.27395
1536123878.867566905,-0.293684,-0.310208,0.166529,0.273571,-0.255016,0.913127,-0.162251,-0.655652,-1.10348,1.05533,-1.24246,-0.22538,-1.29145,-1.27471
1536123878.886593943,-0.292326,-0.3155,0.164076,0.275222,-0.242177,0.915348,-0.166554,-0.66692,-1.11373,1.05669,-1.2275,-0.227615,-1.26865,-1.27549
1536123878.906645499,-0.290854,-0.320875,0.161605,0.27684,-0.229084,0.917426,-0.170908,-0.678391,-1.12418,1.05807,-1.21226,-0.229892,-1.24543,-1.27628
1536123878.926378213,-0.289265,-0.326325,0.159119,0.27842,-0.21575,0.919348,-0.175308,-0.690055,-1.13479,1.05948,-1.19676,-0.232206,-1.22183,-1.27708
1536123878.946983850,-0.287556,-0.331841,0.156622,0.279958,-0.20219,0.921105,-0.179746,-0.7019,-1.14558,1.0609,-1.18103,-0.234556,-1.19786,-1.2779
1536123878.968341935,-0.285726,-0.337415,0.154121,0.281449,-0.18842,0.922685,-0.184219,-0.713914,-1.15651,1.06235,-1.16507,-0.23694,-1.17355,-1.27873
1536123878.988348777,-0.283772,-0.343036,0.151618,0.28289,-0.174454,0.92408,-0.188719,-0.726086,-1.1676,1.06382,-1.1489,-0.239355,-1.14892,-1.27956
1536123879.010737894,-0.281694,-0.348696,0.149118,0.284276,-0.16031,0.925282,-0.193241,-0.738403,-1.17881,1.0653,-1.13253,-0.241799,-1.124,-1.28041
1536123879.029798414,-0.279491,-0.354384,0.146626,0.285603,-0.146003,0.926281,-0.197779,-0.750853,-1.19014,1.0668,-1.11599,-0.244269,-1.09881,-1.28127
1536123879.050075994,-0.277163,-0.360093,0.144145,0.286869,-0.13155,0.927073,-0.202329,-0.763424,-1.20159,1.06831,-1.09929,-0.246763,-1.07337,-1.28214
1536123879.069313672,-0.27471,-0.36581,0.141681,0.288069,-0.116967,0.92765,-0.206884,-0.776103,-1.21313,1.06984,-1.08245,-0.249279,-1.04771,-1.28301
1536123879.091125263,-0.272132,-0.371528,0.139236,0.289201,-0.102273,0.928007,-0.21144,-0.788879,-1.22476,1.07138,-1.06548,-0.251814,-1.02186,-1.28389
1536123879.111242719,-0.269432,-0.377235,0.136816,0.290262,-0.0874845,0.928139,-0.21599,-0.801738,-1.23647,1.07293,-1.04839,-0.254365,-0.995838,-1.28478
1536123879.131929367,-0.266611,-0.382923,0.134422,0.29125,-0.072619,0.928044,-0.22053,-0.814667,-1.24824,1.07449,-1.03122,-0.25693,-0.969675,-1.28567
1536123879.151080531,-0.263671,-0.388582,0.13206,0.292162,-0.0576943,0.927719,-0.225056,-0.827655,-1.26006,1.07605,-1.01396,-0.259507,-0.943394,-1.28657
1536123879.172030839,-0.260615,-0.394201,0.129732,0.292996,-0.0427282,0.927162,-0.229562,-0.840688,-1.27192,1.07762,-0.996651,-0.262093,-0.917022,-1.28747
1536123879.192419676,-0.257446,-0.399773,0.127442,0.293751,-0.0277386,0.926372,-0.234043,-0.853752,-1.28382,1.0792,-0.979294,-0.264685,-0.890585,-1.28837
1536123879.213732140,-0.254169,-0.405288,0.125192,0.294424,-0.0127431,0.925349,-0.238496,-0.866837,-1.29573,1.08077,-0.961912,-0.267282,-0.864108,-1.28927
1536123879.233567716,-0.250786,-0.410736,0.122986,0.295016,0.00224045,0.924095,-0.242916,-0.879928,-1.30765,1.08235,-0.944521,-0.269879,-0.837618,-1.29017
1536123879.255892451,-0.247304,-0.41611,0.120825,0.295525,0.0171944,0.922612,-0.247298,-0.893012,-1.31956,1.08393,-0.927139,-0.272475,-0.811142,-1.29107
1536123879.274365633,-0.243727,-0.421401,0.118713,0.295951,0.0321012,0.920902,-0.251639,-0.906077,-1.33145,1.0855,-0.909783,-0.275067,-0.784705,-1.29198
1536123879.294918885,-0.240061,-0.426602,0.116652,0.296293,0.0469435,0.91897,-0.255934,-0.919109,-1.34332,1.08707,-0.892469,-0.277653,-0.758332,-1.29287
